Participant,Experiment,Stimulus,Saccade_Frequency,Avg_Saccade_Duration,Avg_Gaze_Deviation,Avg_Fixation_Deviation,Avg_Saccade_Deviation
17,6,03 devant.jpg,0.6111111111111112,218.78075000015087,550.8614809450302,604.8661877657632,518.8520766241542
55,6,03 devant.jpg,0.3275862068965517,94.46624999993946,120.95399835902217,121.74992801013677,129.90500536094595
46,6,03 devant.jpg,0.096551724137931,42.60771428567504,219.36425353999556,213.95116106176144,273.91157005143174
42,6,03 devant.jpg,0.0,0.0,0.0,0.0,0.0
53,6,03 devant.jpg,0.1277533039647577,41.22435714291136,185.7394157978376,181.25780428928385,193.47139770351515
21,22,03 regard chien g.jpg,0.0,0.0,552.127059162697,548.2089748454833,0.0
17,22,03 regard chien g.jpg,0.0,0.0,0.0,0.0,0.0
28,22,03 regard chien g.jpg,0.3970588235294117,89.45816666663934,411.27600624225136,410.1698814073139,309.1147052147216
14,22,03 regard chien g.jpg,0.0984848484848484,32.30225000000792,251.10283505866576,237.64698111702018,266.95454069845965
13,22,03 regard chien g.jpg,0.0827586206896551,34.08871428588672,209.4607093163933,209.2863680327904,211.3784634360255
49,22,03 regard chien g.jpg,0.136986301369863,55.91262500011362,301.95482173344675,293.94109056532733,354.6767373131794
42,22,03 regard chien g.jpg,0.0,0.0,0.0,0.0,0.0
15,22,03 regard chien g.jpg,0.0,0.0,0.0,0.0,0.0
18,22,03 regard chien g.jpg,0.1862068965517241,64.03977777772687,322.89235497903496,322.77048972211435,323.4204377590248
43,22,03 regard chien g.jpg,0.2027972027972027,96.16966666669276,351.1906305441422,289.97615986248974,564.3980805209751
48,22,03 regard chien g.jpg,0.0068965517241379,19.88300000000163,199.8671767030301,199.68992871651062,225.2136387753157
37,15,03 vole triste vs joie1.avi,0.0789779326364692,37.580944444448406,0.0,0.0,0.0
49,13,04 a triste joie.jpg,0.2310344827586206,70.150052631666,0.0,0.0,0.0
37,15,04 b joie triste - copie.jpg,0.1357615894039735,47.99858823530496,0.0,0.0,0.0
21,6,04 regard chien d.jpg,0.5789473684210527,218.74799999967215,651.2996998159016,613.7381034202754,673.521689523932
47,6,04 regard chien d.jpg,0.089430894308943,90.4153333331148,160.02401534048963,160.02896198456907,159.9740992047791
46,6,04 regard chien d.jpg,0.0620689655172413,35.76679999991302,157.09511087102615,152.70175356547378,222.50731964258327
17,6,04 regard chien d.jpg,0.0,0.0,0.0,0.0,0.0
53,6,04 regard chien d.jpg,0.1812865497076023,66.13019999996759,256.8140451355126,261.21248676675987,236.053400636025
55,6,04 regard chien d.jpg,0.05,39.87199999997483,168.22176824905137,194.0901850538586,83.99407987878904
23,6,04 regard chien d.jpg,0.05,27.82579999938607,180.52962270812137,172.6630402713543,236.86714871334866
50,6,04 regard chien d.jpg,0.0275862068965517,19.873250000178587,99.59050028143378,100.3651812811061,72.47666529290211
49,6,04 regard chien d.jpg,0.112,65.9761999996379,215.5907212780076,191.0723208647281,302.69733018585237
13,6,04 regard chien d.jpg,0.2413793103448276,121.5086666665352,194.3824843501057,205.682013255838,157.82518494920708
42,6,04 regard chien d.jpg,0.3292682926829268,107.47620000001044,397.2576195868679,418.9382861699684,332.9422392022397
52,6,04 regard chien d.jpg,0.1241379310344827,44.73599999997532,168.66682718535702,159.2809973322401,233.84620116533566
15,22,04 tete chien g.jpg,0.3823529411764705,86.20233333328117,326.1273890961248,317.61047432414597,213.2132001615447
21,22,04 tete chien g.jpg,0.0,0.0,0.0,0.0,0.0
49,22,04 tete chien g.jpg,0.1549295774647887,54.68412500002864,257.94503989249984,248.53788799631127,263.3463824223599
14,22,04 tete chien g.jpg,0.2061855670103092,49.70024999998032,256.24915107598423,247.45422579878084,227.59223483470703
48,22,04 tete chien g.jpg,0.0774647887323943,36.49900000000525,206.68324562172845,208.19725378058934,157.99117542328082
43,22,04 tete chien g.jpg,0.125,69.00620000027047,257.1807874149132,250.1349805379804,214.04306072550978
17,22,04 tete chien g.jpg,0.0,0.0,0.0,0.0,0.0
18,22,04 tete chien g.jpg,0.2465753424657534,95.44412500003772,347.87165554861326,318.2658950445941,436.68893706067075
28,22,04 tete chien g.jpg,0.0,0.0,400.04962856035735,0.0,0.0
13,22,04 tete chien g.jpg,0.0642857142857142,22.355624999967176,298.54528299003266,294.4744281927718,335.47468839012555
42,22,04 tete chien g.jpg,0.0,0.0,0.0,0.0,0.0
49,13,05 punition orale triste vs joie.avi,0.1047254150702426,38.83611904767687,0.0,0.0,0.0
37,15,05 sophie sous l'eau joie vs triste1.avi,0.0562248995983935,33.43724000000453,0.0,0.0,0.0
55,6,05 tete chien d.jpg,0.1875,59.746499999893786,117.78176703356208,95.34248631837357,215.01865013271222
47,6,05 tete chien d.jpg,0.0273972602739726,19.930499999784843,109.4735114607996,109.66673408235323,102.66241405103395
53,6,05 tete chien d.jpg,0.0915492957746478,32.35437499999512,153.0384796618076,149.78491005016085,190.93152530698308
46,6,05 tete chien d.jpg,0.1428571428571428,47.6495555555448,381.5630219820961,379.5197632621232,350.5867055630244
42,6,05 tete chien d.jpg,0.4464285714285714,199.57866666675545,541.3044529990183,576.6444366048803,507.5538076800599
21,6,05 tete chien d.jpg,0.0,0.0,0.0,0.0,0.0
49,6,05 tete chien d.jpg,0.05,27.879200000130005,401.91225877955725,402.1995497387572,335.7255492015549
50,6,05 tete chien d.jpg,0.0416666666666666,29.83999999985099,195.23826204418884,196.4586024673577,167.37382238183218
23,6,05 tete chien d.jpg,0.1586206896551724,72.3662857149858,157.45084443498092,143.40853300288694,231.32561327338834
52,6,05 tete chien d.jpg,0.0551724137931034,26.522333333307568,478.94847769542815,484.8338439116177,427.6578376069086
17,6,05 tete chien d.jpg,0.0,0.0,0.0,0.0,0.0
13,6,05 tete chien d.jpg,0.0753424657534246,49.163200000301,158.12568080301165,161.1264907359648,121.57035980158221
18,22,05 tete point chien g.jpg,0.2671755725190839,57.9991666666856,505.23231210140614,496.1889653107667,604.1773841986483
42,22,05 tete point chien g.jpg,0.0,0.0,0.0,0.0,0.0
48,22,05 tete point chien g.jpg,0.0689655172413793,39.82720000001064,173.77008522192506,173.5704696536524,176.44493383677852
14,22,05 tete point chien g.jpg,0.2307692307692307,67.81350000001257,308.26757630418086,296.0666287550925,348.56767578450297
15,22,05 tete point chien g.jpg,0.0761904761904762,31.8628000001434,210.98162545887647,198.43463117237752,217.60049653732523
49,22,05 tete point chien g.jpg,0.0489510489510489,23.226333333334576,208.99421026315224,201.01030780327437,270.4535601639554
21,22,05 tete point chien g.jpg,0.0,0.0,0.0,0.0,0.0
43,22,05 tete point chien g.jpg,0.1214285714285714,67.61839999984913,172.6306626128077,146.92955156495765,290.55714260179764
28,22,05 tete point chien g.jpg,0.0,0.0,0.0,0.0,0.0
17,22,05 tete point chien g.jpg,0.2258064516129032,139.24199999962002,0.0,0.0,0.0
13,22,05 tete point chien g.jpg,0.0454545454545454,19.87366666675856,228.5520083057904,183.37131153347298,237.29807194120383
37,15,06 a triste joie.jpg,0.1615120274914089,46.7481000000058,0.0,0.0,0.0
49,13,06 b joie triste.jpg,0.1122807017543859,37.435529411934326,0.0,0.0,0.0
28,22,06 devant point chien g.jpg,0.0,0.0,0.0,0.0,0.0
42,22,06 devant point chien g.jpg,0.0,0.0,0.0,0.0,0.0
14,22,06 devant point chien g.jpg,0.1151079136690647,45.478142857136326,242.93291172661105,224.98092098974973,374.61841637028897
21,22,06 devant point chien g.jpg,0.1764705882352941,119.36699999962002,512.5517219817143,565.0051966153765,349.2971522840467
43,22,06 devant point chien g.jpg,0.088235294117647,29.87187500006985,174.2488723596058,172.65790359939882,143.97349558429735
49,22,06 devant point chien g.jpg,0.136986301369863,49.70412499981467,369.1410369302481,384.72441910217975,265.79860779006987
18,22,06 devant point chien g.jpg,0.1914893617021276,49.31741666665781,316.6883387673562,305.5460391555342,323.8614937814543
13,22,06 devant point chien g.jpg,0.047945205479452,23.254499999806587,231.8770440833764,229.95881226863486,275.9963758224307
48,22,06 devant point chien g.jpg,0.0709219858156028,39.849200000008565,172.27549795114504,172.33030426774985,171.56301583528233
17,22,06 devant point chien g.jpg,0.0,0.0,0.0,0.0,0.0
15,22,06 devant point chien g.jpg,0.1147540983606557,46.41666666697711,258.26608678240063,257.40140073004176,264.93652204345443
46,6,06 tete point chien d.jpg,0.0684931506849315,39.77820000001302,230.26791343553165,230.54280721411783,226.55684742461798
47,6,06 tete point chien d.jpg,0.0992907801418439,41.9415714285733,127.84433097924136,124.51342053622076,154.23772349911562
21,6,06 tete point chien d.jpg,0.391304347826087,179.00300000049356,576.867730925985,545.6234325826498,556.9065416604508
17,6,06 tete point chien d.jpg,0.0,0.0,0.0,0.0,0.0
13,6,06 tete point chien d.jpg,0.1172413793103448,46.76750000007428,175.97127259325418,182.34087644002963,128.38658503204957
53,6,06 tete point chien d.jpg,0.1309523809523809,47.629800000041904,178.39323888977688,168.37445404136315,257.2911695710351
52,6,06 tete point chien d.jpg,0.1310344827586207,40.13379999997524,561.1607827807585,560.239915992991,567.2191169108075
49,6,06 tete point chien d.jpg,0.1111111111111111,49.00100000000839,249.9354609109628,251.37288813828954,238.5387164657299
50,6,06 tete point chien d.jpg,0.0347222222222222,24.845750000327826,301.2189478435831,306.1311531941599,165.6420801676636
42,6,06 tete point chien d.jpg,0.0,0.0,0.0,0.0,0.0
23,6,06 tete point chien d.jpg,0.0753424657534246,54.719500000122935,314.21818079841415,312.91563340170455,330.0855763583303
55,6,06 tete point chien d.jpg,1.0,235.9419999998081,216.09366705728158,0.0,216.09366705728158
49,13,07 cadeau dernier.avi,0.0941446613088404,38.83580952372757,0.0,0.0,0.0
17,6,07 devant point chien d.jpg,0.3170731707317073,110.83728571435702,289.7832002467232,259.7513371110592,352.62522339572433
55,6,07 devant point chien d.jpg,0.7272727272727273,318.23300000000745,177.89831816350016,239.13695940940696,171.7439233301689
23,6,07 devant point chien d.jpg,0.1,39.74560000002421,260.27348166271156,252.1484720022458,332.5860676408565
13,6,07 devant point chien d.jpg,0.0454545454545454,24.840249999891967,144.40841632720498,140.4737006725056,131.8750349389828
50,6,07 devant point chien d.jpg,0.0416666666666666,27.86999999992513,118.4593438676479,114.80289010604608,201.9483714242228
52,6,07 devant point chien d.jpg,0.1041666666666666,49.74049999999503,168.73998386417261,171.19152562956998,147.8201607994486
53,6,07 devant point chien d.jpg,0.0758620689655172,47.690799999981394,90.10497130809428,80.49776338434727,217.8808366939298
42,6,07 devant point chien d.jpg,0.0,0.0,0.0,0.0,0.0
49,6,07 devant point chien d.jpg,0.0839160839160839,29.810624999925267,159.59740924374594,150.93274068601744,187.27820846303914
21,6,07 devant point chien d.jpg,0.0,0.0,686.458910845316,0.0,0.0
47,6,07 devant point chien d.jpg,0.0547945205479452,31.79480000026524,94.59216768677831,93.02787889706046,121.18507711198188
46,6,07 devant point chien d.jpg,0.0833333333333333,39.81000000005557,234.79856441587535,230.4118986861939,282.68633196489776
49,22,07 devant.jpg,0.0647482014388489,44.77899999986221,287.910899468243,281.2160916853188,340.3173324430493
14,22,07 devant.jpg,0.18,80.43019999996832,248.10233063696504,219.72944157421313,375.7803314193482
18,22,07 devant.jpg,0.1643835616438356,53.03022222226031,321.8140693437087,324.5413686757255,307.46610329266395
21,22,07 devant.jpg,1.0,59.78899999987334,566.920881920112,0.0,388.32597358024316
15,22,07 devant.jpg,0.3809523809523809,106.0423333332874,173.78955195806128,133.48397688999898,183.30355702403202
48,22,07 devant.jpg,0.05,27.90059999999357,184.23665086443717,182.89040981329603,209.6229106859558
42,22,07 devant.jpg,0.1304347826086956,59.75,295.3574707749272,240.20066385156423,257.6837199315455
52,22,07 devant.jpg,0.034090909090909,59.6260000000475,285.3863173987942,277.14947798083404,149.6599158900604
43,22,07 devant.jpg,0.1276595744680851,65.89666666649221,176.61656036984152,171.38112099424166,212.10120502668522
13,22,07 devant.jpg,0.136986301369863,56.84185714287845,324.12490224338666,319.3637797832756,353.88191761908104
28,22,07 devant.jpg,0.6333333333333333,189.0659999998752,437.4126953352946,491.3477671357777,355.06503679482665
17,22,07 devant.jpg,0.4444444444444444,79.50600000005215,0.0,0.0,0.0
37,15,07 tombe joie vs triste2.avi,0.065359477124183,38.8292857142868,0.0,0.0,0.0
49,13,08 b triste joie.jpg,0.136518771331058,44.20522222217955,202.0906006162616,204.0294530079113,190.1666584076161
37,15,08 b triste joie.jpg,0.2,88.15210526316093,206.796828156101,200.45367020387175,221.04001242504276
42,6,08 devant.jpg,0.1,19.88100000005216,218.76910430868668,223.87167168721385,561.2052430274261
50,6,08 devant.jpg,0.0689655172413793,39.7808000000201,241.43060862128792,242.42820712490317,228.06278867284414
53,6,08 devant.jpg,0.0851063829787234,39.78157142865738,101.559936263116,96.60499918003549,91.60161037259483
46,6,08 devant.jpg,0.0689655172413793,49.72200000000612,114.76783066550121,111.82528909974316,158.57900508901025
47,6,08 devant.jpg,0.046875,39.74700000013278,105.85785712308144,102.88579012258779,155.57632774415222
52,6,08 devant.jpg,0.1642857142857142,48.81999999992295,161.75282557709497,154.64153701518217,180.9564159281732
17,6,08 devant.jpg,0.5,139.22933333336127,494.5979275006705,496.59730545357326,457.0717357104636
13,6,08 devant.jpg,0.0909090909090909,74.40033333282675,204.85124284714186,199.01740314178357,263.07866372371217
49,6,08 devant.jpg,0.2068965517241379,74.57912500016164,186.21537886601,193.97577923572888,156.7258574610785
55,6,08 devant.jpg,0.5862068965517241,169.0310000001955,184.37990637388998,79.11720271937328,258.68299130648995
23,6,08 devant.jpg,0.0,0.0,0.0,0.0,0.0
21,6,08 devant.jpg,0.0,0.0,0.0,0.0,0.0
48,22,08 voc chien g.jpg,0.0808823529411764,51.36480000000447,66.53390365476328,61.17538094172779,119.000021110377
49,22,08 voc chien g.jpg,0.0684931506849315,33.145666666485944,75.4426163812507,77.51150782657578,47.71947101389467
15,22,08 voc chien g.jpg,0.2523364485981308,76.71785714271235,282.3069830562709,306.1770786943872,233.3985668007332
17,22,08 voc chien g.jpg,0.7317073170731707,212.823333332936,0.0,0.0,0.0
42,22,08 voc chien g.jpg,0.116504854368932,79.50066666661951,266.67919789318023,266.4387805525669,149.50478763059817
13,22,08 voc chien g.jpg,0.1103448275862069,36.88689999990201,288.4999582370859,283.7916485522005,326.1664357161693
28,22,08 voc chien g.jpg,0.2,75.58359999982349,190.4425284874836,169.7508177081837,241.1845476333939
14,22,08 voc chien g.jpg,0.0761904761904762,79.58700000000135,208.39170099642845,119.64001129384644,547.6608475965015
52,22,08 voc chien g.jpg,0.0753424657534246,54.71475000001385,91.57303269970971,80.32574212038948,242.28672646260088
43,22,08 voc chien g.jpg,0.0802919708029197,36.44516666683497,150.46954297913342,146.99636474973084,189.62173392876238
18,22,08 voc chien g.jpg,0.0857142857142857,29.87500000011687,212.2557599820807,212.21190073012943,172.38403825254963
21,22,08 voc chien g.jpg,0.0,0.0,409.0580125107853,0.0,0.0
37,15,09 cadeau dernier1.avi,0.0696409140369967,32.65989743589755,0.0,0.0,0.0
49,13,09 tombe joie vs triste1.avi,0.0858806404657933,30.10099999998317,0.0,0.0,0.0
47,6,09 voc chien d.jpg,0.0555555555555555,39.74675000040224,140.3582663578528,140.26288189362953,141.96787919162153
23,6,09 voc chien d.jpg,0.2857142857142857,104.13342857147966,318.1542535374053,276.16589684379653,409.50971175057765
53,6,09 voc chien d.jpg,0.1198630136986301,58.01125000003989,105.26997566952079,104.84238709595786,108.91873149725767
17,6,09 voc chien d.jpg,0.0,0.0,0.0,0.0,0.0
13,6,09 voc chien d.jpg,0.0620689655172413,29.813333333315317,151.38866254667133,152.8747570756834,129.0972446114908
49,6,09 voc chien d.jpg,0.1574803149606299,49.76287500013268,340.77604043307144,362.9152636164365,275.5993412739522
55,6,09 voc chien d.jpg,0.1777777777777777,45.53299999988771,141.0249831318927,141.996281834251,147.12747258651294
52,6,09 voc chien d.jpg,0.1643835616438356,61.82562499996902,372.59919453401545,387.7502308082255,296.212719984873
50,6,09 voc chien d.jpg,0.0273972602739726,26.502999999868432,343.12651196855796,347.48924383062774,189.34021383059786
46,6,09 voc chien d.jpg,0.0642857142857142,29.82433333325632,110.63587759013362,91.43343722821032,190.31446020865778
21,6,09 voc chien d.jpg,0.0,0.0,0.0,0.0,0.0
42,6,09 voc chien d.jpg,1.0,799.3880000000354,441.25529514134416,0.0,441.25529514134416
48,22,09 voc devant g.jpg,0.0638297872340425,29.85666666666778,176.69114186537865,167.3181359104712,135.3250637703681
18,22,09 voc devant g.jpg,0.1408450704225352,44.19488888891,306.11948494949405,304.2811827115492,302.4008588478196
13,22,09 voc devant g.jpg,0.1206896551724138,46.37100000011984,243.0538938688547,219.16117795363877,190.49715462751192
15,22,09 voc devant g.jpg,0.2772277227722772,92.87283333328864,247.76810462299773,252.01716790506734,236.69018963760203
52,22,09 voc devant g.jpg,0.1379310344827586,66.26300000001599,158.92161905364668,157.66689397036637,166.70091456998483
14,22,09 voc devant g.jpg,0.0614035087719298,27.851599999959586,228.53892735053623,221.21734295861972,318.65550226316225
17,22,09 voc devant g.jpg,0.0,0.0,0.0,0.0,0.0
42,22,09 voc devant g.jpg,0.0896551724137931,51.6978000001036,264.2648743337743,265.40337348220754,252.7923059918696
49,22,09 voc devant g.jpg,0.2847222222222222,81.52680000001492,271.64633738683574,266.9711369796605,270.0683902570228
28,22,09 voc devant g.jpg,0.4722222222222222,135.27139999996945,283.8225811479132,220.11608806042818,296.2371160379768
43,22,09 voc devant g.jpg,0.0285714285714285,26.50133333355309,194.4279856830048,189.28341016893714,76.17688899869884
37,19,1 coucou D.jpg,0.056338028169014,26.54349999999004,203.64341676241614,205.12289883105151,180.4155815252676
33,19,1 coucou D.jpg,0.1428571428571428,80.81928571426705,163.93076569522188,168.6499759107813,156.30728348639929
5,19,1 coucou D.jpg,0.1700680272108843,73.61585714285522,190.36836065724248,181.75108126845333,234.70483898479878
39,19,1 coucou D.jpg,0.1310344827586207,49.81387499999266,173.48344472148798,173.07173619155532,176.1920534710449
34,19,1 coucou D.jpg,0.1095890410958904,45.76500000013038,232.8202032784966,230.19526869325566,253.8196799604243
30,19,1 coucou D.jpg,0.21875,75.46666666679089,217.09953796646096,204.36927402567883,257.8414712512805
6,19,1 coucou D.jpg,0.0413793103448275,29.808999999892023,208.234604155915,209.35930391148085,176.9679509511845
36,19,1 coucou D.jpg,0.0780141843971631,54.68675000010956,213.3707323816666,215.8496983752212,180.67707712728858
8,19,1 coucou D.jpg,0.0,0.0,0.0,0.0,0.0
31,19,1 coucou D.jpg,1.0,717.1270000000954,342.1579946230346,0.0,342.1579946230346
10,19,1 coucou D.jpg,0.1560283687943262,48.64166666666924,213.0624507188679,215.71775318729044,179.325193210958
11,19,1 coucou D.jpg,0.3435114503816794,149.21233333333905,221.38158295487747,173.63943296804797,210.33505248200518
32,19,1 coucou D.jpg,0.1232876712328767,58.74057142862252,207.2345765957793,195.91931179410412,287.07005602982116
4,19,1 coucou D.jpg,0.0758620689655172,43.76979999998592,245.69915246658002,247.04733277053677,229.3984269732853
1,19,1 coucou D.jpg,0.2054794520547945,54.25918181817348,168.69965083524542,164.9794455027206,182.9604379432571
2,19,1 coucou D.jpg,0.0,0.0,0.0,0.0,0.0
9,19,1 coucou D.jpg,0.0,0.0,0.0,0.0,0.0
40,19,1 coucou D.jpg,0.1301369863013698,61.38157142885033,148.28968803721477,139.32554173626767,207.73613192770577
3,19,1 coucou D.jpg,0.088235294117647,29.828999999983296,170.69715913406364,162.94492585552737,204.04655071635852
31,20,1 coucou D.png,0.0509554140127388,26.70340000001007,140.14973384366948,138.9775794305409,160.66651891349764
36,20,1 coucou D.png,0.0734463276836158,27.131500000017667,193.4013233440868,192.37527210429053,229.1350195891265
36,21,1 coucou D.png,0.2,142.9199999999255,125.50921331842181,119.04470135468017,169.71788679068803
57,20,1 coucou D.png,0.0614525139664804,20.406111111191866,121.7130224116959,115.27178452706133,193.73083875065228
57,21,1 coucou D.png,0.0857142857142857,31.30325000005544,163.79332598804493,161.5877697206825,183.33301020354696
56,21,1 coucou D.png,0.0628571428571428,36.72520000000951,180.11083318711587,174.71461041084513,298.2404440987593
31,21,1 coucou D.png,0.0833333333333333,26.722222222235125,152.14414623805862,151.5888120227311,165.82493568087145
56,20,1 coucou D.png,0.0642201834862385,29.218999999982543,163.4805181544145,166.7240898042577,111.11245223216464
49,13,10 a joie triste.jpg,0.1456953642384106,46.05947368425366,215.12623058115642,217.07397335192488,202.90414469458446
37,15,10 a joie triste.jpg,0.1114864864864864,43.8059999999988,225.08092577173306,217.49622558681207,284.9135198986489
55,6,10 voc devant.jpg,0.1347517730496454,49.36277777774093,173.8248197671505,168.3168949168583,188.42801291370267
49,6,10 voc devant.jpg,0.0875912408759124,29.84299999975974,202.44955150747325,192.20049372369888,238.65521254929828
50,6,10 voc devant.jpg,0.0208333333333333,29.875499999618118,149.42540083006207,146.21633612840697,299.1817535739669
42,6,10 voc devant.jpg,0.543859649122807,147.4603999999359,411.18563146900914,383.1089669980034,399.09196136673296
46,6,10 voc devant.jpg,0.0909090909090909,69.6587499999996,102.56608370960979,92.88971971412593,206.58699666106097
13,6,10 voc devant.jpg,0.096551724137931,46.41383333317996,94.79742333034608,92.95552190618082,111.90079369759495
21,6,10 voc devant.jpg,0.0,0.0,0.0,0.0,0.0
47,6,10 voc devant.jpg,0.0212765957446808,19.87233333227535,96.17804753939852,96.85357710247732,65.55404067982617
52,6,10 voc devant.jpg,0.1605839416058394,65.63485714284305,138.71688263625242,129.27414444182932,183.47883226649233
23,6,10 voc devant.jpg,0.0,0.0,620.3010243727623,0.0,0.0
17,6,10 voc devant.jpg,0.0,0.0,0.0,0.0,0.0
53,6,10 voc devant.jpg,0.0484429065743944,30.91544444437184,117.89821466601694,111.35762078790793,245.9069805661504
23,6,11 devant.jpg,1.0,131.19400000013047,307.56338774812986,0.0,307.56338774812986
53,6,11 devant.jpg,0.0873362445414847,49.52377777774099,108.99103999758981,106.95692462377419,128.02668573142026
13,6,11 devant.jpg,0.1214285714285714,76.17140000015789,176.27953279236525,167.72844875390683,192.12396465907526
47,6,11 devant.jpg,0.0504201680672268,39.83199999978266,128.78682330034758,121.3718061815946,189.88071400492103
21,6,11 devant.jpg,0.3260869565217391,101.80333333338542,526.5039806096414,516.2162266763258,547.7653387384938
49,6,11 devant.jpg,0.0979020979020979,34.79237499996498,162.99264586425178,159.55633994507545,194.41029998243516
55,6,11 devant.jpg,0.0642857142857142,29.8546666667462,119.13753898644039,117.01643485496493,149.7757097744195
42,6,11 devant.jpg,0.711864406779661,417.6750000000484,238.4251940761964,193.98375060172967,256.8521340534143
46,6,11 devant.jpg,0.0985915492957746,55.6769999999553,97.52519447776166,89.81976105667275,167.42448336906844
50,6,11 devant.jpg,0.0206896551724137,19.91333333371828,89.05003552671431,88.71007721773576,105.02807604870667
17,6,11 devant.jpg,0.2916666666666667,83.57420000005513,176.83009950473146,177.58357764530265,185.6382675864177
52,6,11 devant.jpg,0.126865671641791,56.11828571431501,139.80863879182866,144.49826341874603,130.90038203677935
37,15,11 punition orale triste vs joie1.avi,0.0778364116094986,36.71709374999273,0.0,0.0,0.0
49,13,11 sophie sous l'eau joie vs triste.avi,0.1350267379679144,48.99221951223976,0.0,0.0,0.0
33,18,11 yeux chat D.jpg,0.0413793103448275,52.09200000018003,193.74610070632332,193.69939522611907,194.8203267510205
4,18,11 yeux chat D.jpg,0.0068493150684931,19.87300000014148,493.9223336622141,493.9344504846917,492.1775112254528
36,18,11 yeux chat D.jpg,0.123076923076923,57.63483333338991,233.67900630155268,221.93487444934883,375.646184574476
27,18,11 yeux chat D.jpg,0.1443298969072164,55.67280000038373,230.0607851132606,213.22114361245676,256.0851018508882
8,18,11 yeux chat D.jpg,0.6923076923076923,357.93424999999024,374.68216382402755,183.25244006405399,419.1047133912179
1,18,11 yeux chat D.jpg,0.3870967741935484,238.7489999998361,697.3897222824123,716.3616266128915,559.4479567675551
3,18,11 yeux chat D.jpg,0.056338028169014,37.94619999998322,122.98424117846649,121.48123748837125,147.97167752629977
31,18,11 yeux chat D.jpg,0.0068965517241379,19.864000000055967,154.60600740809195,155.0266165229273,94.45890398664142
11,18,11 yeux chat D.jpg,0.2083333333333333,99.625,213.87887323710302,150.05438896564542,154.7859207286492
2,18,11 yeux chat D.jpg,1.0,59.74799999996321,473.0997886192761,0.0,435.08911959981475
7,18,11 yeux chat D.jpg,0.0,0.0,181.62557745299964,0.0,0.0
34,18,11 yeux chat D.jpg,0.0915492957746478,51.68980000018782,179.72573188969295,173.18580291182832,210.4877688998806
5,18,11 yeux chat D.jpg,0.208955223880597,69.59200000000601,344.658180035503,269.2257766161865,312.347079883438
30,18,11 yeux chat D.jpg,0.096551724137931,34.792625000232874,124.29363515198808,128.0971025239065,88.97572384131693
32,18,11 yeux chat D.jpg,0.0390625,49.682000000022526,130.88522948317046,128.98345041647227,66.61195271186668
39,18,11 yeux chat D.jpg,0.0958904109589041,39.80571428580048,142.36553027153025,133.650565158576,223.29020632039123
40,18,11 yeux chat D.jpg,0.1724137931034483,66.62800000049265,746.7153239391522,790.6180850804815,529.0307999467273
37,18,11 yeux chat D.jpg,0.0277777777777777,26.545333333468687,118.64129561877733,116.81914009887622,158.18371884391803
23,18,11 yeux chat D.jpg,0.0,0.0,0.0,0.0,0.0
10,18,11 yeux chat D.jpg,0.0753424657534246,36.5164999999876,251.15551427665983,254.2214296855525,213.8070902046951
6,18,11 yeux chat D.jpg,0.1030927835051546,39.77500000037035,181.56413655970377,183.40698474745915,144.39783105040442
9,18,11 yeux chat D.jpg,0.359375,130.74785714288788,210.20124388780985,146.4097153746841,267.36348357636757
56,21,11 yeux chat G.png,0.034090909090909,25.034499999980653,105.38509170975541,103.90289976310744,141.39218193013724
36,20,11 yeux chat G.png,0.0171428571428571,16.693000000122993,128.52094699846577,128.08290129295207,124.87796580813371
31,21,11 yeux chat G.png,0.0919540229885057,51.3762000000097,138.04587827820444,138.48553500362465,129.31278201396077
57,21,11 yeux chat G.png,0.0454545454545454,30.08100000000832,301.36636423890906,308.4482437760382,182.18500512103043
57,20,11 yeux chat G.png,0.0520231213872832,37.55550000001677,156.76899279939673,153.9962781341141,233.29591756119643
36,21,11 yeux chat G.png,0.1481481481481481,57.23428571417181,173.74269847359182,161.6861935522233,229.0373826479403
56,20,11 yeux chat G.png,0.0,0.0,387.57454402484836,0.0,0.0
31,20,11 yeux chat G.png,0.2592592592592592,116.82999999995808,491.1640416586741,602.3226244402301,126.57581969952285
42,22,11 yeux chat d.jpg,0.0689655172413793,49.2562000000813,243.87783147808275,247.68593931518782,192.84918646087584
48,22,11 yeux chat d.jpg,0.0425531914893617,23.89539999999179,139.0929016225814,137.65609562757555,171.1815688443791
17,22,11 yeux chat d.jpg,0.09,35.818799999915065,0.0,0.0,0.0
18,22,11 yeux chat d.jpg,0.1478260869565217,42.26325000001998,266.9892348511175,243.24313340485475,298.28410532213417
28,22,11 yeux chat d.jpg,0.0,0.0,0.0,0.0,0.0
52,22,11 yeux chat d.jpg,0.0616438356164383,44.77850000001536,381.77585363996315,383.9632880768724,348.7212888155566
49,22,11 yeux chat d.jpg,0.2465753424657534,79.54577777793423,296.4411703880855,256.19103566292586,418.30963386148534
15,22,11 yeux chat d.jpg,0.5833333333333334,81.38450000015837,218.09549786101454,212.06333257444868,222.40418735141876
13,22,11 yeux chat d.jpg,0.1139240506329113,89.50050000054944,148.50366844641556,109.54996312509638,374.9908513211453
14,22,11 yeux chat d.jpg,0.112,39.76899999998776,165.77773405109895,165.8683928408763,163.64197691347076
43,22,11 yeux chat d.jpg,0.1655172413793103,51.56770000010874,345.7769996128507,350.6062542518368,320.5808884529232
