SnappedTime,Avg Right X,Avg Right Y,Avg Left X,Avg Left Y
0.0,,,,
20.0,571.2465555555556,420.6001555555556,571.2465555555556,420.6001555555556
40.0,514.33952,392.44315,514.33952,392.44315
60.0,572.9306555555555,438.54744444444447,572.9306555555555,438.54744444444447
80.0,575.6883818181818,421.81876363636366,575.6883818181818,421.81876363636366
100.0,638.55579,465.23042999999996,638.55579,465.23042999999996
120.0,636.1623,480.43331111111115,636.1623,480.43331111111115
140.0,571.8116181818182,423.9802272727273,571.8116181818182,423.9802272727273
160.0,695.3974,473.55246363636365,695.3974,473.55246363636365
180.0,635.75,435.2832416666667,635.75,435.2832416666667
200.0,699.5987363636364,481.98185454545455,699.5987363636364,481.98185454545455
220.0,641.198475,441.5261083333333,641.198475,441.5261083333333
240.0,691.1771727272727,472.04800909090903,691.1771727272727,472.04800909090903
260.0,631.3874916666667,425.9280833333333,631.3874916666667,425.9280833333333
280.0,679.7295454545455,436.72680909090906,679.7295454545455,436.72680909090906
300.0,520.9441416666667,320.463225,520.9441416666667,320.463225
320.0,666.5640181818181,372.89231818181815,666.5640181818181,372.89231818181815
340.0,631.1126090909091,346.0885,631.1126090909091,346.0885
360.0,555.7267583333334,335.46936666666664,555.7267583333334,335.46936666666664
380.0,600.2434000000001,361.2320363636364,600.2434000000001,361.2320363636364
400.0,516.9408833333333,313.1411583333333,516.9408833333333,313.1411583333333
420.0,573.9340727272728,395.9354363636364,573.9340727272728,395.9354363636364
440.0,534.2780166666666,359.5685583333333,534.2780166666666,359.5685583333333
460.0,592.2753363636364,405.89628181818176,592.2753363636364,405.89628181818176
480.0,538.6312166666667,367.08231666666666,538.6312166666667,367.08231666666666
500.0,580.3514272727273,399.4470181818182,580.3514272727273,399.4470181818182
520.0,527.070325,368.7299,527.070325,368.7299
540.0,575.3736545454544,389.1205636363636,575.3736545454544,389.1205636363636
560.0,585.7586181818182,393.8805090909091,585.7586181818182,393.8805090909091
580.0,557.040175,355.37076666666667,557.040175,355.37076666666667
600.0,606.8479545454545,383.2768454545454,606.8479545454545,383.2768454545454
620.0,517.4253416666667,371.4989666666667,517.4253416666667,371.4989666666667
640.0,574.5494818181818,405.8446727272727,574.5494818181818,405.8446727272727
660.0,509.7949416666666,358.30055833333336,509.7949416666666,358.30055833333336
680.0,423.17395,318.87336999999997,423.17395,318.87336999999997
700.0,462.9584363636364,323.016,462.9584363636364,323.016
720.0,490.93503,370.42923,490.93503,370.42923
740.0,413.01633636363636,334.9149454545455,413.01633636363636,334.9149454545455
760.0,433.87906000000004,373.15527,433.87906000000004,373.15527
780.0,445.85290999999995,360.76705000000004,445.85290999999995,360.76705000000004
800.0,399.89738181818177,331.7437090909091,399.89738181818177,331.7437090909091
820.0,438.41921,368.84470999999996,438.41921,368.84470999999996
840.0,398.0153090909091,328.49157272727274,398.0153090909091,328.49157272727274
860.0,438.80839000000003,363.70054,438.80839000000003,363.70054
880.0,383.31253636363635,332.2109272727273,383.31253636363635,332.2109272727273
900.0,406.50423,363.12592,406.50423,363.12592
920.0,358.9726090909091,314.25419090909094,358.9726090909091,314.25419090909094
940.0,424.00622000000004,334.75176999999996,424.00622000000004,334.75176999999996
960.0,420.1395363636364,296.15873636363636,420.1395363636364,296.15873636363636
980.0,466.76338888888887,312.92069999999995,466.76338888888887,312.92069999999995
1000.0,464.47367777777777,320.48274444444445,464.47367777777777,320.48274444444445
1020.0,416.03511,271.96245,416.03511,271.96245
1040.0,460.7189222222222,312.30224444444445,460.7189222222222,312.30224444444445
1060.0,369.7290909090909,300.706,369.7290909090909,300.706
1080.0,448.07520000000005,307.34501,448.07520000000005,307.34501
1100.0,405.30377272727276,274.95632727272726,405.30377272727276,274.95632727272726
1120.0,406.15331,325.41587,406.15331,325.41587
1140.0,399.91066153846157,277.21613076923074,399.91066153846157,277.21613076923074
1160.0,398.90388333333334,314.6184666666667,398.90388333333334,314.6184666666667
1180.0,356.5415230769231,282.9243076923077,356.5415230769231,282.9243076923077
1200.0,404.37265,289.3242666666667,404.37265,289.3242666666667
1220.0,356.26713333333333,305.96754166666665,356.26713333333333,305.96754166666665
1240.0,327.88411538461537,269.62595384615383,327.88411538461537,269.62595384615383
1260.0,370.0348,302.7210727272727,370.0348,302.7210727272727
1280.0,351.18820000000005,295.83215,351.18820000000005,295.83215
1300.0,380.89322727272724,318.30185454545455,380.89322727272724,318.30185454545455
1320.0,375.50109999999995,312.3447333333333,375.50109999999995,312.3447333333333
1340.0,394.62289999999996,323.16598181818176,394.62289999999996,323.16598181818176
1360.0,342.5144923076923,272.7214,342.5144923076923,272.7214
1380.0,414.02797499999997,323.8058916666667,414.02797499999997,323.8058916666667
1400.0,396.9991615384615,323.9780538461539,396.9991615384615,323.9780538461539
1420.0,444.85409166666665,313.4297583333333,444.85409166666665,313.4297583333333
1440.0,418.4094916666666,313.62486666666666,418.4094916666666,313.62486666666666
1460.0,398.6202416666667,298.46009166666664,398.6202416666667,298.46009166666664
1480.0,505.47826363636364,314.0277454545454,505.47826363636364,314.0277454545454
1500.0,494.280825,301.25529166666666,494.280825,301.25529166666666
1520.0,555.8297,329.2273181818182,555.8297,329.2273181818182
1540.0,528.5419333333333,291.5581416666667,528.5419333333333,291.5581416666667
1560.0,571.6245727272727,322.73676363636366,571.6245727272727,322.73676363636366
1580.0,579.47865,379.9420666666667,579.47865,379.9420666666667
1600.0,636.0781272727273,409.5195,636.0781272727273,409.5195
1620.0,585.3495,372.89298333333335,585.3495,372.89298333333335
1640.0,633.5777363636363,405.9719181818182,633.5777363636363,405.9719181818182
1660.0,577.4543636363636,375.4578909090909,577.4543636363636,375.4578909090909
1680.0,583.4344916666668,367.62989999999996,583.4344916666668,367.62989999999996
1700.0,637.3753909090909,411.43144545454544,637.3753909090909,411.43144545454544
1720.0,601.4416083333333,384.4429916666666,601.4416083333333,384.4429916666666
1740.0,658.4442363636364,422.72699090909094,658.4442363636364,422.72699090909094
1760.0,599.9505416666667,376.097825,599.9505416666667,376.097825
1780.0,660.7180636363636,418.26477272727277,660.7180636363636,418.26477272727277
1800.0,602.7524916666667,384.0809,602.7524916666667,384.0809
1820.0,660.0644818181819,422.370890909091,660.0644818181819,422.370890909091
1840.0,600.2714416666666,384.42185,600.2714416666666,384.42185
1860.0,645.9322363636364,428.7930090909091,645.9322363636364,428.7930090909091
1880.0,641.6553181818182,432.41187272727274,641.6553181818182,432.41187272727274
1900.0,588.4611833333333,394.3473333333333,588.4611833333333,394.3473333333333
1920.0,637.8561727272728,438.97756363636364,637.8561727272728,438.97756363636364
1940.0,583.8707499999999,404.402275,583.8707499999999,404.402275
1960.0,590.569775,421.62589166666663,590.569775,421.62589166666663
1980.0,543.4316923076923,386.0282,543.4316923076923,386.0282
2000.0,618.4944416666666,420.3916916666667,618.4944416666666,420.3916916666667
2020.0,492.0871727272727,356.38321818181817,492.0871727272727,356.38321818181817
2040.0,539.62932,397.26922,539.62932,397.26922
2060.0,491.21240909090915,358.0181,491.21240909090915,358.0181
2080.0,539.16914,394.6593,539.16914,394.6593
2100.0,532.8786090909091,424.7177818181818,532.8786090909091,424.7177818181818
2120.0,493.4274833333333,382.22112500000003,493.4274833333333,382.22112500000003
2140.0,532.5662363636364,421.9407545454545,532.5662363636364,421.9407545454545
2160.0,479.538075,349.6992916666666,479.538075,349.6992916666666
2180.0,509.7564818181818,357.12398181818185,509.7564818181818,357.12398181818185
2200.0,444.7187333333333,324.894475,444.7187333333333,324.894475
2220.0,497.87601818181815,355.6558909090909,497.87601818181815,355.6558909090909
2240.0,442.85319166666665,311.71134166666667,442.85319166666665,311.71134166666667
2260.0,506.9476909090909,338.79076363636364,506.9476909090909,338.79076363636364
2280.0,485.95474545454545,345.9243090909091,485.95474545454545,345.9243090909091
2300.0,537.77716,378.5386,537.77716,378.5386
2320.0,557.0066111111112,402.1757888888889,557.0066111111112,402.1757888888889
2340.0,500.67627000000005,378.12513,500.67627000000005,378.12513
2360.0,556.7426222222223,439.9752555555556,556.7426222222223,439.9752555555556
2380.0,498.10631,392.40254,498.10631,392.40254
2400.0,552.8125222222222,444.3126888888889,552.8125222222222,444.3126888888889
2420.0,497.97151,398.90635000000003,497.97151,398.90635000000003
2440.0,553.1043333333333,435.07584444444444,553.1043333333333,435.07584444444444
2460.0,498.36017000000004,376.82370000000003,498.36017000000004,376.82370000000003
2480.0,539.6919666666668,369.3897333333333,539.6919666666668,369.3897333333333
