SnappedTime,Avg Right X,Avg Right Y,Avg Left X,Avg Left Y
0.0,,,,
20.0,574.4131,402.2823,574.4131,402.2823
40.0,553.2727,412.7835,553.2727,412.7835
180.0,492.3392,325.8573,492.3392,325.8573
200.0,485.5,320.6483,485.5,320.6483
220.0,478.5022,318.5734,478.5022,318.5734
240.0,480.8912,336.0734,480.8912,336.0734
260.0,477.1734,342.6971,477.1734,342.6971
280.0,478.2865,333.3877,478.2865,333.3877
300.0,478.9448,344.8456,478.9448,344.8456
320.0,475.3885,339.6055,475.3885,339.6055
340.0,623.4425,406.7466,623.4425,406.7466
360.0,629.8609,471.8581,629.8609,471.8581
380.0,642.6712,488.4718,642.6712,488.4718
400.0,625.3245,475.0174,625.3245,475.0174
420.0,628.7362,497.0856,628.7362,497.0856
440.0,632.6589,494.3036,632.6589,494.3036
460.0,637.3868,490.4276,637.3868,490.4276
480.0,638.2187,488.1911,638.2187,488.1911
500.0,637.9314,510.65,637.9314,510.65
520.0,648.0208,492.0336,648.0208,492.0336
540.0,648.8456,488.7294,648.8456,488.7294
560.0,646.6378,502.805,646.6378,502.805
580.0,637.7699,492.9243,637.7699,492.9243
600.0,642.6342,501.6623,642.6342,501.6623
620.0,644.6819,492.3709,644.6819,492.3709
640.0,633.7736,508.271,633.7736,508.271
660.0,641.4569,513.2978,641.4569,513.2978
680.0,642.6138,502.8025,642.6138,502.8025
700.0,632.4014,509.8026,632.4014,509.8026
720.0,628.0369,511.8645,628.0369,511.8645
740.0,639.8461,525.884,639.8461,525.884
760.0,635.7683,507.2826,635.7683,507.2826
780.0,636.4986,488.1553,636.4986,488.1553
800.0,628.3983,494.1887,628.3983,494.1887
820.0,625.0066,499.437,625.0066,499.437
840.0,619.9151,497.1252,619.9151,497.1252
860.0,617.8596,515.5519,617.8596,515.5519
880.0,626.4443,491.306,626.4443,491.306
900.0,621.3981,497.9504,621.3981,497.9504
920.0,628.8488,469.1035,628.8488,469.1035
940.0,628.0567,500.0693,628.0567,500.0693
960.0,624.7225,496.0897,624.7225,496.0897
980.0,624.7825,475.1102,624.7825,475.1102
1000.0,626.2276,502.3811,626.2276,502.3811
1020.0,630.8656,504.4874,630.8656,504.4874
1040.0,630.4087,474.9967,630.4087,474.9967
1060.0,625.7321,505.9882,625.7321,505.9882
1080.0,633.8936,484.1812,633.8936,484.1812
1100.0,629.8857,486.0316,629.8857,486.0316
1120.0,630.4375,492.3905,630.4375,492.3905
1140.0,629.5447,507.4311,629.5447,507.4311
1160.0,632.0082,503.7929,632.0082,503.7929
1180.0,625.4192,489.7637,625.4192,489.7637
1200.0,628.8743,476.3654,628.8743,476.3654
1220.0,631.3136,482.1702,631.3136,482.1702
1240.0,621.1731,480.177,621.1731,480.177
1260.0,617.4629,485.9874,617.4629,485.9874
1280.0,619.8939,499.9425,619.8939,499.9425
1300.0,630.0935,488.86,630.0935,488.86
1320.0,622.1526,597.8244,622.1526,597.8244
1340.0,656.1539,971.2985,656.1539,971.2985
1360.0,0.0,0.0,0.0,0.0
1380.0,0.0,0.0,0.0,0.0
1400.0,0.0,0.0,0.0,0.0
1420.0,714.1393,1122.3233,714.1393,1122.3233
1440.0,0.0,0.0,0.0,0.0
1460.0,0.0,0.0,0.0,0.0
1480.0,663.0501,1120.2215,663.0501,1120.2215
1500.0,0.0,0.0,0.0,0.0
1520.0,681.1085,981.0427,681.1085,981.0427
1540.0,679.572,988.142,679.572,988.142
1560.0,701.2311,1075.9723,701.2311,1075.9723
1580.0,678.0203,981.1037,678.0203,981.1037
1600.0,678.8838,1011.6545,678.8838,1011.6545
1620.0,706.6364,1038.5233,706.6364,1038.5233
1640.0,736.5623,1069.489,736.5623,1069.489
1760.0,586.6534,403.5873,586.6534,403.5873
1780.0,582.0487,405.8587,582.0487,405.8587
1800.0,576.6573,424.9947,576.6573,424.9947
1820.0,580.7881,425.7006,580.7881,425.7006
1840.0,581.2429,426.3473,581.2429,426.3473
1860.0,709.3904,526.3206,709.3904,526.3206
1880.0,719.842,537.8603,719.842,537.8603
1900.0,720.0362,542.1506,720.0362,542.1506
1920.0,718.5459,545.696,718.5459,545.696
1940.0,716.1968,548.8611,716.1968,548.8611
1960.0,716.7057,552.4638,716.7057,552.4638
1980.0,711.9423,554.6018,711.9423,554.6018
2000.0,720.121,552.4407,720.121,552.4407
2020.0,717.1034,559.9963,717.1034,559.9963
2040.0,710.7546,556.6502,710.7546,556.6502
2060.0,712.211,556.5458,712.211,556.5458
2080.0,716.5416,559.7468,716.5416,559.7468
2100.0,714.0322,563.312,714.0322,563.312
2120.0,710.3903,564.4081,710.3903,564.4081
2140.0,709.7113,564.8448,709.7113,564.8448
2160.0,708.8744,566.0139,708.8744,566.0139
2180.0,707.2295,568.0341,707.2295,568.0341
2200.0,709.0448,568.8234,709.0448,568.8234
2220.0,707.5036,568.4304,707.5036,568.4304
2240.0,704.0053,564.1775,704.0053,564.1775
2260.0,703.8015,571.9517,703.8015,571.9517
2280.0,717.5165,566.3113,717.5165,566.3113
2300.0,940.4514,581.8805,940.4514,581.8805
2320.0,959.2746,589.2698,959.2746,589.2698
2340.0,971.1232,610.9008,971.1232,610.9008
2360.0,972.1326,611.1718,972.1326,611.1718
2380.0,989.1438,624.5864,989.1438,624.5864
2400.0,988.5714,607.6127,988.5714,607.6127
2420.0,979.8501,627.3525,979.8501,627.3525
2440.0,977.9026,627.1833,977.9026,627.1833
2460.0,983.132,622.4739,983.132,622.4739
2480.0,969.9763,624.83,969.9763,624.83
2500.0,973.3713,622.2001,973.3713,622.2001
2520.0,975.1256,622.5377,975.1256,622.5377
2540.0,977.7919,623.4691,977.7919,623.4691
2560.0,974.1285,623.0726,974.1285,623.0726
2580.0,971.5066,622.9035,971.5066,622.9035
2600.0,970.9051,617.1532,970.9051,617.1532
2620.0,969.0736,620.6928,969.0736,620.6928
2640.0,987.0998,634.3165,987.0998,634.3165
2660.0,1005.5494,757.1846,1005.5494,757.1846
2680.0,993.7266,734.5922,993.7266,734.5922
2700.0,1009.2605,691.4211,1009.2605,691.4211
2720.0,1009.7778,694.4447,1009.7778,694.4447
2740.0,1020.1295,688.5512,1020.1295,688.5512
2760.0,1015.9609,693.3297,1015.9609,693.3297
2780.0,1016.786,706.5753,1016.786,706.5753
2800.0,1022.3812,694.3792,1022.3812,694.3792
2820.0,1023.2699,706.1947,1023.2699,706.1947
2840.0,1021.8209,728.7062,1021.8209,728.7062
2860.0,1025.1024,729.1089,1025.1024,729.1089
2880.0,1023.5957,722.8497,1023.5957,722.8497
2900.0,1022.8135,708.7232,1022.8135,708.7232
2920.0,1021.8688,727.393,1021.8688,727.393
2940.0,1022.4231,717.8482,1022.4231,717.8482
2960.0,1022.2047,720.3891,1022.2047,720.3891
2980.0,1022.8875,705.6889,1022.8875,705.6889
3000.0,1023.87,762.7553,1023.87,762.7553
3020.0,1023.4219,727.0883,1023.4219,727.0883
3040.0,1023.2459,709.4763,1023.2459,709.4763
3060.0,1014.7138,699.8225,1014.7138,699.8225
3080.0,1020.2498,722.8358,1020.2498,722.8358
3100.0,1019.1765,696.5265,1019.1765,696.5265
3120.0,1018.6175,722.2451,1018.6175,722.2451
3140.0,1009.8269,706.4533,1009.8269,706.4533
3160.0,1028.1828,725.5901,1028.1828,725.5901
3180.0,1015.4768,719.0764,1015.4768,719.0764
3200.0,1017.3493,708.1313,1017.3493,708.1313
3220.0,1014.7469,717.2547,1014.7469,717.2547
3240.0,1018.113,705.5412,1018.113,705.5412
3260.0,1018.9664,696.6176,1018.9664,696.6176
3280.0,1025.6108,692.3965,1025.6108,692.3965
3300.0,1015.2514,709.3552,1015.2514,709.3552
3320.0,1016.5533,707.2582,1016.5533,707.2582
3340.0,1021.8906,706.2904,1021.8906,706.2904
3360.0,1025.6908,696.1763,1025.6908,696.1763
3380.0,1020.4826,697.0696,1020.4826,697.0696
3400.0,1019.9697,698.2815,1019.9697,698.2815
3420.0,1017.7635,701.5507,1017.7635,701.5507
3440.0,1018.2128,692.9263,1018.2128,692.9263
3460.0,1010.7926,694.7178,1010.7926,694.7178
3480.0,1020.3071,691.8651,1020.3071,691.8651
3500.0,1013.412,692.7698,1013.412,692.7698
