SnappedTime,Avg Right X,Avg Right Y,Avg Left X,Avg Left Y
0.0,622.2589,496.907,311.12945,248.4535
20.0,631.1889,486.7711,312.0334,247.44105
40.0,630.5118,490.74915,311.64955,249.91835
60.0,627.99695,487.0704,309.772,250.8365
80.0,629.0065999999999,490.825,310.50795,250.3296
100.0,627.7768,489.0084,310.0016,248.7228
120.0,627.66845,486.6565,310.8697,249.48255
140.0,625.3507500000001,487.9691,309.862,250.7413
160.0,624.17715,486.1673,309.08685,249.0686
180.0,624.4934499999999,487.6387,309.8051,249.2648
200.0,624.11985,486.92150000000004,309.6888,249.2028
220.0,623.6753,487.65585,309.8886,248.99555
240.0,625.1927000000001,484.39605,310.18,246.2901
260.0,627.3196,485.00509999999997,311.7423,245.3725
280.0,625.5575,489.86145,309.91645,249.826
300.0,626.6791000000001,472.1415,250.64445,238.25315
320.0,651.0639,473.97505,214.79815,236.1926
340.0,660.4074,454.19735000000003,213.9506,228.978
360.0,652.7135000000001,452.2105,209.1519,224.0928
380.0,655.59785,449.8425,208.95235,220.86015
400.0,652.7180000000001,458.23595,206.9366,224.00825
420.0,655.4912,448.9232,209.6509,221.97345
440.0,656.69715,438.79935,209.20865,218.6468
460.0,574.25495,436.803,208.33125,220.62005
480.0,428.90234999999996,450.66885,208.32545,219.42955
500.0,345.1871,449.44605,207.906,215.44055
520.0,291.05385,517.68905,152.60005,279.83295
540.0,289.51625,556.9394,150.9795,309.78805
560.0,286.3874,538.04135,149.70525,302.47355
580.0,288.55885,551.4527,149.7176,303.5084
600.0,288.6319,550.4099,149.6972,308.72505
620.0,289.59929999999997,559.952,150.72485,316.1283
640.0,288.58439999999996,556.13265,149.68245,307.90175
660.0,287.47905000000003,544.50295,149.58,296.5281
680.0,285.56015,559.5961500000001,149.00345,312.3625
700.0,280.97625,549.17985,150.39015,308.3604
720.0,241.92025,525.9427499999999,148.89765,307.02405
740.0,248.49394999999998,531.5227,151.35305,315.03245
760.0,245.07375,541.0381,150.8843,314.45165
780.0,235.9341,522.9322500000001,146.16865,304.5479
800.0,239.94545,522.7863,149.29475,309.12085
820.0,245.94729999999998,523.90065,151.1548,308.48985
840.0,243.58865,521.2592999999999,151.047,308.2643
860.0,239.38954999999999,513.17435,145.98485,299.9532
880.0,232.19095,474.7456,139.863,267.24905
900.0,221.15365,442.78175,122.7834,195.8861
920.0,221.5625,520.80395,120.6165,190.96275
940.0,235.54755,518.1364,118.65885,189.13725
960.0,230.34494999999998,515.49975,116.36135,185.50395
980.0,232.78719999999998,518.72445,114.3843,186.03315
1000.0,241.47185000000002,519.78005,116.0792,186.8067
1020.0,238.31785000000002,524.4452,115.3905,187.04345
1040.0,239.86105,518.15295,115.8404,184.5839
1060.0,238.84325,521.742,113.3812,184.6334
1080.0,239.97195,521.87165,112.3979,184.04145
1100.0,240.14925,523.057,112.4286,185.124
1120.0,247.61915,522.0405000000001,119.5153,182.99075
1140.0,405.03909999999996,523.3239000000001,276.631,186.42795
1160.0,529.62845,523.4748999999999,402.2319,187.25495
1180.0,565.41045,535.6514,438.067,201.00395
1200.0,564.7987499999999,535.8494,437.88705,198.63535
1220.0,566.5348,532.3883000000001,439.14295,196.94475
1240.0,566.3088,542.0829,440.20295,205.58155
1260.0,622.87255,542.1945499999999,440.75485,204.6605
1280.0,780.048,542.32505,441.18195,207.38075
1300.0,886.62625,540.78985,441.28315,206.5674
1320.0,902.0885499999999,538.33845,441.3621,207.93855
1340.0,913.7049,533.70165,441.4498,208.35115
1360.0,914.5611,538.0435,441.4921,209.13235
1380.0,916.55975,531.4108,441.67365,209.8607
1400.0,913.94,533.99705,442.2691,209.2199
1420.0,911.0992,538.51985,442.9781,209.9085
1440.0,909.7900500000001,541.5462,442.96745,211.29755
1460.0,914.10045,525.44545,442.93905,210.9983
1480.0,917.1944,429.32595000000003,440.59315,213.699
1500.0,917.1406,393.44050000000004,438.71305,213.95195
1520.0,927.529,374.10275,438.83875,214.3404
1540.0,919.9998499999999,392.3243,434.9344,214.99215
1560.0,922.1891,387.26245,431.55605,216.909
1580.0,916.85945,389.2722,429.6548,217.8407
1600.0,914.4948999999999,386.76895,427.14475,218.562
1620.0,915.6342,391.19475,425.7781,219.173
1640.0,952.1455,428.16054999999994,460.3241,257.5327
1660.0,956.7877,484.80645,465.41375,311.63935
1680.0,959.0544,492.97409999999996,466.4141,320.26415
1700.0,956.8685,491.84975000000003,464.69955,319.63105
1720.0,975.014,492.29605000000004,467.6557,319.60295
1740.0,993.1148000000001,491.09855000000005,467.2929,319.71805
1760.0,996.06605,490.73815,464.64495,319.8607
1780.0,1002.2134500000001,489.46865,465.6326,318.7547
1800.0,999.6092,489.1218,465.77585,318.8541
1820.0,993.6913999999999,492.01705000000004,464.56185,319.798
1840.0,997.88075,490.82095,463.9121,319.5053
1860.0,992.99855,490.88655,461.96945,320.23145
1880.0,994.33865,486.5083,461.4747,319.1267
1900.0,980.5283999999999,404.7043,448.3957,235.1863
1920.0,970.6761999999999,382.86195,436.4523,215.7662
1940.0,956.0075999999999,361.289,422.25965,194.96875
1960.0,960.9060999999999,368.10844999999995,427.41275,202.30995
1980.0,954.2895,369.50185,421.63085,203.9912
2000.0,955.0094999999999,367.98154999999997,422.099,199.5771
2020.0,953.34185,360.42725,421.36885,199.0234
2040.0,938.77085,300.08215,420.3056,199.66495
2060.0,841.7104,300.7328,317.4511,200.9331
2080.0,1029.9939,191.2741,0.0,0.0
2100.0,1032.7807,200.9723,0.0,0.0
2120.0,1019.1887,213.5683,0.0,0.0
2140.0,1027.8473,206.5345,0.0,0.0
2160.0,654.1172,336.9009,145.9279,232.0422
2180.0,650.7418,310.12995,142.02725,206.77795
2200.0,649.1869,336.8154,141.53455,231.57295
2220.0,648.0958,322.72745,141.2464,217.77705
2240.0,647.38285,330.9042,141.24315,225.2642
2260.0,483.00694999999996,334.6721,141.22775,228.3451
2280.0,312.97915,379.188,141.5651,233.44595
2300.0,248.11814999999999,388.9216,141.35875,230.1356
2320.0,249.28915,390.29555,141.9317,235.3503
2340.0,246.34929999999997,393.086,141.8507,239.68145
2360.0,244.6704,388.8651,141.43865,230.9246
2380.0,246.42784999999998,444.1044,140.077,284.02155
2400.0,245.2677,472.63855,140.31085,313.1926
2420.0,247.42065,471.17255,142.78715,315.8386
2440.0,242.77305,465.7369,137.56675,309.00025
2460.0,244.853,462.84844999999996,140.4548,305.99055
2480.0,243.0276,466.79255,137.22835,308.20475
2500.0,246.10494999999997,471.57245,139.88875,311.43885
2520.0,246.4612,469.09855000000005,139.3662,311.1184
2540.0,243.336,466.5612,137.0949,309.04085
2560.0,241.22899999999998,467.933,134.8887,310.2291
2580.0,245.70825000000002,467.8234,138.07175,310.62365
2600.0,244.1372,465.99225,136.1469,310.96585
2620.0,241.8338,468.09085000000005,133.87615,312.4549
2640.0,244.22265,466.77515,136.22305,312.9584
2660.0,244.192,471.05760000000004,136.68585,316.4947
2680.0,303.71975,458.15625,196.15995,303.03195
2700.0,391.73345,411.7467,284.15955,257.888
2720.0,508.4751,382.567,401.87285,228.60485
2740.0,547.1036,363.65165,439.9663,207.90275
2760.0,548.4159500000001,370.8307,441.1988,212.8433
2780.0,588.4412,372.25885,440.34325,212.28105
2800.0,629.17095,373.0155,440.38695,210.91885
2820.0,644.30025,381.1744,440.99635,213.53115
2840.0,646.09335,378.11055,440.64845,212.2116
2860.0,643.36335,378.725,440.7061,211.3004
2880.0,646.5994499999999,380.51625,440.928,210.33805
2900.0,648.2132,378.03885,441.07465,211.4723
2920.0,646.1184499999999,382.16155000000003,441.1935,213.9702
2940.0,646.7579000000001,381.41015,442.62045,210.9384
2960.0,648.6466,380.77355,442.58955,211.65085
2980.0,649.1625,382.15305,442.3238,212.2221
3000.0,649.6503,378.298,443.15665,210.71025
3020.0,650.1573000000001,380.59675,441.87925,209.7437
3040.0,652.2443499999999,379.7753,443.68475,209.25605
3060.0,597.43115,419.39215,444.2221,210.29195
3080.0,549.03125,421.7362,445.9936,209.94915
3100.0,549.5661,418.80679999999995,445.28985,209.58925
3120.0,548.78585,420.59815000000003,444.54845,210.6825
3140.0,551.6449,440.22249999999997,448.67775,228.34465
3160.0,553.8304499999999,516.5699,451.7372,303.69275
3180.0,557.0355500000001,519.52445,454.59685,306.2497
3200.0,561.45205,519.9162,458.36825,307.68735
3220.0,556.86785,518.8416,453.6797,304.4274
3240.0,562.2556999999999,515.0917,459.82415,301.72905
3260.0,557.71295,520.1962,454.7336,305.6776
3280.0,558.64085,521.7666,453.89815,306.088
3300.0,567.2287,523.5139,460.16655,306.67165
3320.0,567.9925000000001,525.2474,459.99905,305.2789
3340.0,567.31335,525.68955,461.59455,305.68745
3360.0,568.7761,526.77495,462.43095,306.20655
3380.0,567.3204,527.07475,462.6733,305.99985
3400.0,566.99665,527.8136499999999,462.0024,305.4138
3420.0,566.52355,529.6324,460.2387,305.2071
3440.0,568.62045,527.7271499999999,460.91925,304.1986
3460.0,565.50485,457.54814999999996,458.77375,233.7934
3480.0,635.13625,417.0382,456.94065,184.0755
3500.0,771.53505,459.53325,455.0856,160.7038
3520.0,873.74825,483.87025000000006,451.69545,170.0026
3540.0,925.1866500000001,493.4972,445.48635,169.0427
3560.0,923.6266,501.14745,442.8824,172.48145
3580.0,920.58335,499.66585,437.84915,170.84875
3600.0,920.11175,490.02745,438.8744,169.55435
3620.0,920.21165,499.7197,440.19425,171.26275
3640.0,851.6054,489.6767,369.63445,161.01475
3660.0,714.1448,492.5233,230.8056,165.64245
3680.0,631.6133,485.8914,145.34595,163.32485
3700.0,622.99015,488.18674999999996,141.53295,162.66045
