SnappedTime,Avg Right X,Avg Right Y,Avg Left X,Avg Left Y
0.0,634.6579333333333,507.3964,635.6350000000001,546.9743666666667
20.0,637.9255333333333,506.87916666666666,634.8498,546.6060666666667
40.0,638.7804666666667,505.9796333333333,633.9480666666667,546.6266999999999
60.0,636.2882,504.56856666666664,633.4743,547.2844666666666
80.0,635.9013,504.55909999999994,632.1749,547.2063666666667
100.0,634.5931333333333,504.6734333333334,631.0756,547.2170333333333
120.0,634.0212,504.29179999999997,631.3284,547.1070333333333
140.0,635.3051333333333,504.6483,631.2398333333334,547.6214
160.0,638.3163333333333,504.48616666666663,630.8405666666666,546.6502999999999
180.0,636.8618,504.50236666666666,630.3343,546.477
200.0,606.3834333333333,504.1304,594.4169666666667,545.6699333333333
220.0,609.8705333333334,488.61369999999994,597.0349666666667,525.5536333333333
240.0,621.2273333333334,484.5166666666667,614.3249666666667,529.8756333333333
260.0,619.0420333333333,478.5441666666666,611.6115666666666,521.7062333333333
280.0,617.9765000000001,478.3885666666667,611.5947666666667,519.8957
300.0,494.758025,498.585075,456.1462,519.383725
320.0,558.426325,486.6827,520.4069000000001,499.4973
340.0,618.290725,479.6451,591.74705,494.84505
360.0,647.94745,493.986575,637.88675,526.5710750000001
380.0,650.664075,494.31627499999996,642.715125,525.72815
400.0,649.5187,492.30435,643.821975,524.943175
420.0,651.4131500000001,491.4977,645.81605,524.0009
440.0,650.118275,491.823925,646.065475,523.644525
460.0,652.97375,495.364525,648.041325,522.427775
480.0,682.8791,501.3011,653.5232,526.2653250000001
500.0,728.615325,540.234,726.581775,559.8846
520.0,779.4438250000001,528.3364750000001,770.6994,562.6668
540.0,789.95825,536.7542,785.3829499999999,568.289725
560.0,792.32605,540.2895,787.7151,574.81135
580.0,793.618575,543.735125,789.1424000000001,574.57845
600.0,794.433175,543.48045,791.1223749999999,573.4687
620.0,794.673925,542.564075,789.366075,577.042125
640.0,794.275475,544.063875,789.008525,576.9615
660.0,795.21325,544.547125,789.7414,577.95255
680.0,796.1243,545.2504749999999,789.6459749999999,579.4318
700.0,793.2559,547.5494,787.67785,580.750025
720.0,796.3181500000001,569.265075,792.7846499999999,602.78175
740.0,797.1309,563.58365,791.52985,595.974325
760.0,800.5736999999999,569.856625,796.05045,599.2100499999999
780.0,798.219025,568.623075,797.31415,599.881
800.0,799.8148249999999,568.7524,796.73335,600.0099
820.0,802.279775,569.0224000000001,799.06835,599.6961249999999
840.0,801.256,568.086275,799.3678,599.365225
860.0,802.695375,570.661925,800.00155,599.338425
880.0,874.228575,574.805975,855.91975,600.35745
900.0,924.173525,579.964625,907.131925,608.298475
920.0,929.16175,586.7504,933.1937,617.8543
940.0,931.668225,589.64525,934.120775,617.9724
960.0,933.454725,616.71165,932.957675,643.448125
980.0,932.36275,602.247025,933.01315,632.3899
1000.0,928.873075,602.87205,929.883875,630.2998249999999
1020.0,930.4788,600.1900499999999,928.02115,630.67515
1040.0,929.407925,601.717075,928.085875,631.54445
1060.0,929.241225,600.21525,927.585875,631.684175
1080.0,929.320275,601.9097999999999,926.644275,634.0013
1100.0,929.846475,603.03725,926.256025,632.106925
1120.0,929.1391,602.7143,926.242,632.471325
1140.0,928.4091,602.34615,926.70195,632.474925
1160.0,928.768375,601.34145,926.30845,631.1682999999999
1180.0,926.1750999999999,602.37685,922.48215,631.921975
1200.0,875.927625,607.435975,867.895325,633.75505
1220.0,835.183175,616.670175,827.363075,635.553075
1240.0,805.614075,615.9416249999999,795.703325,637.307275
1260.0,725.696675,607.516075,710.425275,619.291575
1280.0,651.9628,599.628775,637.7702750000001,616.066525
1300.0,649.4250999999999,596.8304,639.4918,616.38325
1320.0,648.8737,597.78705,639.6206999999999,614.17105
1340.0,647.6574,596.845,637.2391,613.547425
1360.0,647.3519,597.02725,636.6997,612.74395
1380.0,424.242075,486.429775,413.7638,514.233075
1400.0,647.62325,594.67775,637.298175,610.848425
1420.0,647.249125,594.961825,636.882175,609.39085
1440.0,646.72665,593.1649,637.5273,608.82465
1460.0,646.66355,592.96075,637.4671249999999,607.692325
1480.0,646.500775,592.00585,637.2632,606.4081
1500.0,647.00635,595.4511,634.28435,605.534075
1520.0,638.446475,606.05805,621.80735,611.19465
1540.0,635.476225,601.176725,620.701275,611.52215
1560.0,632.81435,604.8812250000001,619.6264,615.433225
1580.0,406.125575,429.887875,390.8037,445.57730000000004
1600.0,382.71025,404.0593,615.20535,522.522575
1620.0,627.4767,505.785825,612.33635,518.4711
1640.0,626.3086000000001,541.0038499999999,619.949625,550.7257500000001
1660.0,631.189475,568.4619250000001,630.780575,583.1337
1680.0,638.7050750000001,568.7186,632.71005,584.244475
1700.0,393.953,466.8047,630.005725,581.7993
1720.0,638.948075,567.66695,632.1380750000001,582.9117
1740.0,638.906075,566.41985,629.563675,581.95215
1760.0,639.330275,564.859075,629.914175,581.97385
1780.0,653.9929500000001,554.7802,640.2371,575.9955749999999
1800.0,660.0688,552.285925,649.070775,573.191975
1820.0,662.53265,553.020175,648.033925,573.402225
1840.0,664.8241499999999,553.70615,647.4633249999999,573.339425
1860.0,663.0619999999999,529.432425,649.1284499999999,547.298675
1880.0,415.533,453.29075,650.04325,543.4572000000001
1900.0,416.849,452.682825,648.8058,540.4732
1920.0,416.7758,451.904975,652.02545,540.6630749999999
1940.0,663.92075,523.92835,655.42675,540.81765
1960.0,420.9318,353.633875,408.5584,379.17615
1980.0,791.53355,520.92435,766.55375,531.015625
2000.0,888.95735,500.133,864.95075,517.7556500000001
2020.0,926.635225,483.197325,654.5586000000001,348.81835
2040.0,683.342925,409.74635,672.90135,342.11195000000004
2060.0,938.73705,477.198075,923.846925,496.36605000000003
2080.0,874.9583,475.4732,880.87805,500.41215
2100.0,875.5503,475.68415000000005,882.0544,498.5761
2120.0,875.3359499999999,472.95180000000005,881.7652,496.5725
2140.0,876.0583,473.01545,882.07655,495.64469999999994
2160.0,876.4501,473.75159999999994,881.5307,494.8549
2180.0,950.936,520.9773333333334,919.5189999999999,522.5867333333333
2200.0,878.6723,473.86375,885.08835,491.6881
