<<<<<<< HEAD
SnappedTime,Avg Right X,Avg Right Y,Avg Left X,Avg Left Y
920.0,814.01345625,407.31349374999996,814.01345625,407.31349374999996
940.0,889.9166866666667,429.9762866666667,889.9166866666667,429.9762866666667
960.0,881.0908466666666,433.33286000000004,881.0908466666666,433.33286000000004
980.0,820.2434000000001,406.2702625,820.2434000000001,406.2702625
1000.0,879.9077500000001,432.53895,879.9077500000001,432.53895
1020.0,820.5328933333333,395.57659333333334,820.5328933333333,395.57659333333334
1040.0,893.9049214285715,433.04477142857144,893.9049214285715,433.04477142857144
1060.0,869.80564,407.4173,869.80564,407.4173
1080.0,942.8493928571428,441.6391428571429,942.8493928571428,441.6391428571429
1100.0,880.2134666666666,410.7560666666667,880.2134666666666,410.7560666666667
1120.0,943.5333428571429,441.35168571428574,943.5333428571429,441.35168571428574
1140.0,872.4813214285714,416.4146642857143,872.4813214285714,416.4146642857143
1160.0,955.2621615384616,453.40007692307694,955.2621615384616,453.40007692307694
1180.0,964.7362076923077,448.60186153846155,964.7362076923077,448.60186153846155
1200.0,893.8639071428571,420.16352857142857,893.8639071428571,420.16352857142857
1220.0,961.5768307692307,453.3168,961.5768307692307,453.3168
1240.0,884.3663714285714,424.06672142857144,884.3663714285714,424.06672142857144
1260.0,939.9920307692307,457.12353846153843,939.9920307692307,457.12353846153843
1280.0,860.9763714285715,425.12814285714285,860.9763714285715,425.12814285714285
1300.0,924.7909846153847,454.5889230769231,924.7909846153847,454.5889230769231
1320.0,833.8237,421.04934999999995,833.8237,421.04934999999995
1340.0,888.3875307692307,447.4252846153846,888.3875307692307,447.4252846153846
1360.0,808.4137846153845,415.9062,808.4137846153845,415.9062
1380.0,866.775375,458.35090833333334,866.775375,458.35090833333334
1400.0,864.9826583333333,459.923575,864.9826583333333,459.923575
1420.0,789.1503,407.77214615384617,789.1503,407.77214615384617
1440.0,842.8031833333333,448.10159999999996,842.8031833333333,448.10159999999996
1460.0,764.9453071428571,409.10866428571427,764.9453071428571,409.10866428571427
1480.0,781.5040692307692,424.7656076923077,781.5040692307692,424.7656076923077
1500.0,715.2674142857143,394.43745,715.2674142857143,394.43745
1520.0,748.9329846153846,425.13011538461535,748.9329846153846,425.13011538461535
1540.0,673.7058642857144,404.0101785714286,673.7058642857144,404.0101785714286
1560.0,744.9537846153846,435.3029230769231,744.9537846153846,435.3029230769231
1580.0,707.46145,408.2709642857143,707.46145,408.2709642857143
1600.0,757.3647923076923,437.70466923076924,757.3647923076923,437.70466923076924
1620.0,756.3033153846154,435.7053846153846,756.3033153846154,435.7053846153846
1640.0,702.7053214285714,405.7332285714286,702.7053214285714,405.7332285714286
1660.0,757.4670923076924,440.4365923076923,757.4670923076924,440.4365923076923
1680.0,737.9186142857143,403.1852642857143,737.9186142857143,403.1852642857143
1700.0,770.1861153846154,442.54852307692306,770.1861153846154,442.54852307692306
1720.0,726.9212785714286,412.7030571428572,726.9212785714286,412.7030571428572
1740.0,786.0936846153846,444.2627538461538,786.0936846153846,444.2627538461538
1760.0,714.4307214285715,410.6961714285714,714.4307214285715,410.6961714285714
1780.0,765.9160833333334,448.74076666666673,765.9160833333334,448.74076666666673
1800.0,700.2961153846154,413.9703384615385,700.2961153846154,413.9703384615385
1820.0,745.1145846153847,438.68129230769233,745.1145846153847,438.68129230769233
1840.0,717.1814538461538,441.97718461538466,717.1814538461538,441.97718461538466
1860.0,661.2011357142857,417.6829357142857,661.2011357142857,417.6829357142857
1880.0,702.6446538461538,466.9023307692308,702.6446538461538,466.9023307692308
1900.0,659.5811071428571,424.09922142857147,659.5811071428571,424.09922142857147
1920.0,708.9493923076923,460.42733076923076,708.9493923076923,460.42733076923076
1940.0,663.3602,424.09162857142854,663.3602,424.09162857142854
