SnappedTime,Avg Right X,Avg Right Y,Avg Left X,Avg Left Y
22720.0,563.0160916666667,389.14715,555.3966083333333,408.3480333333334
22740.0,565.1728615384616,406.06412307692307,558.8600538461538,424.2687846153846
22760.0,555.3679230769231,410.1616769230769,549.8132846153846,427.77964615384616
22780.0,520.9387230769231,379.11587692307694,522.8281615384615,407.65637692307695
22800.0,499.0163928571429,390.99065,499.49186428571426,418.63810714285717
22820.0,500.79384285714286,399.69930000000005,501.6347642857143,426.71192857142853
22840.0,484.0326692307692,371.7245461538462,485.4475384615385,402.95407692307697
22860.0,481.69156923076923,370.83409230769234,478.4140307692308,398.59108461538466
22880.0,471.36747857142853,383.0637642857143,470.23515000000003,408.5600285714286
22900.0,508.69551538461536,369.33995384615383,506.96154615384614,394.0098076923077
22920.0,582.8898461538461,446.2462923076923,573.0886923076923,463.59069999999997
22940.0,476.79719230769234,378.33922307692313,467.69786153846155,396.05863846153846
22960.0,484.76960909090906,360.9766272727273,430.47700000000003,342.06621818181816
22980.0,557.125,380.53902000000005,548.86197,403.30195000000003
23000.0,562.0992833333333,418.5952833333333,554.8072916666666,437.02155
23020.0,557.4441666666667,415.60240833333336,507.7137,397.5149916666667
23040.0,558.1807272727273,405.2707545454545,550.6851363636364,425.3943636363636
23060.0,555.44325,402.28111,546.74252,424.2884
23080.0,563.66505,429.9782583333333,551.9120333333333,447.83004166666666
23100.0,568.2835916666667,450.6584833333333,556.7969666666667,471.48442499999993
23120.0,581.1723333333333,446.86454166666664,567.1374,464.34714166666663
23140.0,635.690509090909,447.5328454545455,625.8189454545454,461.97810000000004
23160.0,628.715925,452.811025,619.696525,466.7365
23180.0,623.9450916666667,459.21757499999995,614.3916916666667,473.26123333333334
23200.0,685.7991181818181,449.88586363636364,675.2155818181818,463.7244
23220.0,688.4584272727272,454.39502727272725,678.5132,469.0030636363636
23240.0,639.2038307692309,467.9030846153846,628.1892615384616,475.62086153846155
23260.0,682.8776333333334,442.60015833333335,672.1208333333333,454.79936666666663
23280.0,641.5554153846153,465.38092307692307,631.2604153846153,478.9073769230769
23300.0,688.8234583333333,453.2044333333333,676.9125833333334,465.80171666666666
23320.0,635.2796,478.2321230769231,625.1662153846154,491.8834076923077
23340.0,612.7169833333334,489.78949166666666,598.8488333333333,498.2720583333333
23360.0,599.00765,491.95529166666665,586.7405333333334,500.78425833333336
23380.0,535.9078000000001,423.9583,523.3384363636364,430.92161818181825
23400.0,605.43886,504.51653999999996,591.49927,515.98489
23420.0,644.3012454545454,455.6971909090909,630.4835272727273,465.1060727272727
23440.0,650.12292,428.0847,635.66323,439.49066999999997
23460.0,651.40573,426.3173,635.43619,434.85608
23480.0,589.2907666666666,438.9302333333333,577.0744333333333,445.3880583333333
23500.0,646.0669363636364,430.8348272727273,631.5723818181818,438.3205181818182
23520.0,590.8792454545454,439.4408090909091,575.3932181818182,447.18255454545454
23540.0,582.1016000000001,440.4658,571.2935,448.39459090909094
23560.0,544.8761538461539,403.6914461538462,527.799023076923,452.40389230769233
23580.0,591.597225,392.3271916666667,573.0935833333333,445.321375
23600.0,533.1390416666667,441.5518583333333,526.0705750000001,405.5922
23620.0,572.4680307692307,439.0430769230769,553.8344307692307,442.67714615384614
23640.0,636.3737333333333,428.24371666666667,575.9868333333334,400.332775
23660.0,645.04792,425.4097,628.60356,439.5816
23680.0,586.0260090909092,432.7998181818182,518.0952545454546,410.2298
23700.0,585.4180166666666,435.0048,525.1261166666667,413.1431333333333
23720.0,641.4111363636364,427.17074545454545,628.1516727272727,436.7215181818182
23740.0,578.5326299999999,382.35856,566.9707900000001,394.01309000000003
23760.0,583.8822666666666,431.17825,573.0179750000001,440.328725
23780.0,581.9296916666666,433.88275,571.8898083333333,442.43985
23800.0,646.23973,398.79552,630.0249,409.18544
23820.0,632.2083272727273,366.61283636363635,622.2080727272728,372.82375454545456
23840.0,640.40888,371.29515000000004,632.86414,380.66635
23860.0,626.9167249999999,371.64864166666666,621.9913333333333,378.71683333333334
23880.0,628.3711666666667,368.8390583333333,620.393325,375.960075
23900.0,571.8284916666667,335.1359,567.2784166666667,340.7375
23920.0,622.4063916666667,374.80875,616.8482666666666,384.44719166666664
23940.0,625.798225,363.3024833333333,618.4704666666667,372.1080583333333
23960.0,593.2640583333333,390.5208,586.9790666666667,398.9967166666667
23980.0,625.1996769230769,360.13617692307696,619.2145461538462,366.97074615384616
24000.0,618.2596692307692,359.0226692307693,611.0240923076923,369.4711230769231
24020.0,615.3462846153845,355.2359307692308,608.7189615384616,364.0828307692308
24040.0,631.4815,356.0826727272727,624.2591272727273,368.45133636363636
24060.0,619.0448538461538,356.4360461538462,612.2292,367.9221
24080.0,616.531476923077,352.7690769230769,610.1481769230769,363.67974615384617
24100.0,619.43975,346.35975833333333,613.0086416666667,359.532
24120.0,620.2379999999999,348.145675,613.6101666666667,360.08475833333335
24140.0,619.7463923076923,350.5512923076923,613.7255846153846,362.5201461538462
24160.0,630.4013909090909,348.6658636363636,623.1738818181818,364.76197272727273
24180.0,594.5441384615385,358.94923846153847,588.1094615384616,373.00405384615385
24200.0,603.1191666666667,338.9225083333333,597.3778333333333,356.09405
24220.0,570.3352666666666,355.481675,563.996975,372.33122499999996
24240.0,630.480709090909,344.7169,623.6861636363636,363.7507909090909
24260.0,569.8008666666667,365.89145833333333,562.7543166666667,383.36588333333333
24280.0,585.6476769230769,368.96284615384616,576.9329230769231,384.2984846153846
24300.0,586.3837076923077,365.1989461538461,581.0671153846154,377.9059384615384
24320.0,584.0998083333333,375.1566083333334,578.8270166666666,389.542725
24340.0,586.1708384615384,371.0763230769231,580.6252384615384,383.45634615384614
24360.0,637.4288166666666,354.75505833333335,631.132825,368.94600833333334
24380.0,584.885176923077,368.4547230769231,579.7692923076922,380.25
24400.0,640.5020272727272,362.43348181818186,635.5533272727272,376.7992818181818
24420.0,595.0732384615385,368.6535923076923,588.3734461538462,380.4060153846154
24440.0,614.9027846153847,366.3631,608.3648307692308,378.94681538461543
24460.0,678.2128636363636,346.73283636363635,672.5298181818181,363.09424545454544
24480.0,641.3346846153846,381.54887692307693,634.786823076923,395.6932692307692
24500.0,607.0395583333333,346.9073416666667,598.700575,362.49101666666667
24520.0,635.4892916666666,343.57573333333335,627.9762583333332,361.6503083333334
