RecordingTime [ms],Participant,Stimulus,Category Right,Category Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Experiment,RecordingTime Stimulus [ms],Duration,SnappedTime,Gaze Deviation Right,Gaze Deviation Left,Overall Gaze Deviation
0.0,21,21 neutre4.avi,Separator,Separator,,,,,14,0.0,18.195000000298023,0.0,0.0,0.0,0.0
18.195000000298023,21,21 neutre4.avi,Fixation,Fixation,1030.3841,775.647,1030.3841,775.647,14,18.195000000298023,19.87999999988824,20.0,448.3214596967535,448.3214596967535,448.3214596967535
38.075000000186265,21,21 neutre4.avi,Fixation,Fixation,1030.3507,764.5771,1030.3507,764.5771,14,38.075000000186265,19.91999999992549,40.0,375.00912167773254,375.00912167773254,375.00912167773254
57.99500000011176,21,21 neutre4.avi,Fixation,Fixation,1030.0441,829.0978,1030.0441,829.0978,14,57.99500000011176,19.953000000678003,60.0,363.3198006371797,363.3198006371797,363.3198006371797
77.94800000078976,21,21 neutre4.avi,Fixation,Fixation,1028.3523,814.0443,1028.3523,814.0443,14,77.94800000078976,19.873999999836077,80.0,379.2820789636818,379.2820789636818,379.2820789636818
97.82200000062583,21,21 neutre4.avi,Fixation,Fixation,1029.0248,824.2691,1029.0248,824.2691,14,97.82200000062583,19.89599999971689,100.0,386.66061997975044,386.66061997975044,386.66061997975044
117.71800000034273,21,21 neutre4.avi,Fixation,Fixation,1038.8446,817.5981,1038.8446,817.5981,14,117.71800000034273,19.845999999903142,120.0,391.57347776693524,391.57347776693524,391.57347776693524
137.56400000024587,21,21 neutre4.avi,Fixation,Fixation,1030.9631,815.4376,1030.9631,815.4376,14,137.56400000024587,19.87999999988824,140.0,378.54746769647323,378.54746769647323,378.54746769647323
157.4440000001341,21,21 neutre4.avi,Fixation,Fixation,1032.8208,815.0083,1032.8208,815.0083,14,157.4440000001341,19.88300000037998,160.0,381.18553248402867,381.18553248402867,381.18553248402867
177.3270000005141,21,21 neutre4.avi,Fixation,Fixation,1026.6932,818.6591,1026.6932,818.6591,14,177.3270000005141,19.868999999947903,180.0,389.42808345702286,389.42808345702286,389.42808345702286
