RecordingTime [ms],Participant,Stimulus,Category Right,Category Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Experiment,RecordingTime Stimulus [ms],Duration,SnappedTime,Gaze Deviation Right,Gaze Deviation Left,Overall Gaze Deviation
0.0,38,01 coucou g.jpg,Fixation,Fixation,641.0982,373.1975,641.0982,373.1975,22,0.0,12.13200000114739,0.0,0.0,0.0,0.0
12.13200000114739,38,01 coucou g.jpg,Fixation,Fixation,662.2975,376.755,662.2975,376.755,22,12.13200000114739,49.17299999855459,20.0,335.12639408468505,335.12639408468505,335.12639408468505
61.30499999970198,38,01 coucou g.jpg,Fixation,Fixation,663.1959,370.5562,663.1959,370.5562,22,61.30499999970198,39.06100000068547,60.0,322.83705023823956,322.83705023823956,322.83705023823956
100.36600000038744,38,01 coucou g.jpg,Fixation,Fixation,655.7737,362.5114,655.7737,362.5114,22,100.36600000038744,11.258999999612556,100.0,322.6035449549654,322.6035449549654,322.6035449549654
111.625,38,01 coucou g.jpg,Fixation,Fixation,645.2017,352.3679,645.2017,352.3679,22,111.625,19.899000000208616,120.0,293.8071715593696,293.8071715593696,293.8071715593696
131.52400000020862,38,01 coucou g.jpg,Fixation,Fixation,640.1547,341.0894,640.1547,341.0894,22,131.52400000020862,19.86299999989569,140.0,294.7989303384646,294.7989303384646,294.7989303384646
151.3870000001043,38,01 coucou g.jpg,Fixation,Fixation,642.0343,355.0288,642.0343,355.0288,22,151.3870000001043,19.885999999940395,160.0,315.0109469290348,315.0109469290348,315.0109469290348
171.2730000000447,38,01 coucou g.jpg,Fixation,Fixation,639.4385,363.3667,639.4385,363.3667,22,171.2730000000447,19.86299999989569,180.0,244.9848039127104,244.9848039127104,244.9848039127104
191.1359999999404,38,01 coucou g.jpg,Fixation,Fixation,643.5764,346.7565,643.5764,346.7565,22,191.1359999999404,19.996000001206998,200.0,216.1272421870173,216.1272421870173,216.1272421870173
211.1320000011474,38,01 coucou g.jpg,Saccade,Saccade,644.7363,357.8849,644.7363,357.8849,22,211.1320000011474,19.9320000000298,220.0,227.10678304337395,227.10678304337395,227.10678304337395
231.0640000011772,38,01 coucou g.jpg,Fixation,Fixation,630.1431,353.9445,630.1431,353.9445,22,231.0640000011772,19.8179999999702,240.0,209.66911303421728,209.66911303421728,209.66911303421728
250.8820000011474,38,01 coucou g.jpg,Fixation,Fixation,642.2937,350.9482,642.2937,350.9482,22,250.8820000011474,19.87999999895692,260.0,208.44169990822002,208.44169990822002,208.44169990822002
270.7620000001043,38,01 coucou g.jpg,Fixation,Fixation,636.3123,347.4861,636.3123,347.4861,22,270.7620000001043,19.887000000104308,280.0,223.85156469507314,223.85156469507314,223.85156469507314
290.6490000002086,38,01 coucou g.jpg,Fixation,Fixation,639.7512,349.275,639.7512,349.275,22,290.6490000002086,19.851999999955297,300.0,184.65034479178362,184.65034479178362,184.65034479178362
310.5010000001639,38,01 coucou g.jpg,Fixation,Fixation,632.0222,350.8417,632.0222,350.8417,22,310.5010000001639,19.86600000038743,320.0,186.98026838501485,186.98026838501485,186.98026838501485
330.36700000055134,38,01 coucou g.jpg,Fixation,Fixation,636.6528,347.3019,636.6528,347.3019,22,330.36700000055134,19.885999999940395,340.0,187.12311406479702,187.12311406479702,187.12311406479702
350.25300000049174,38,01 coucou g.jpg,Fixation,Fixation,636.602,347.8253,636.602,347.8253,22,350.25300000049174,19.892000000923872,360.0,174.5354972890258,174.5354972890258,174.5354972890258
370.1450000014156,38,01 coucou g.jpg,Fixation,Fixation,635.0742,355.556,635.0742,355.556,22,370.1450000014156,19.85399999842048,380.0,175.32684997901978,175.32684997901978,175.32684997901978
389.9989999998361,38,01 coucou g.jpg,Fixation,Fixation,637.781,358.6054,637.781,358.6054,22,389.9989999998361,19.996000001206998,,0.0,0.0,0.0
409.9950000010431,38,01 coucou g.jpg,Fixation,Fixation,638.361,359.3455,638.361,359.3455,22,409.9950000010431,33.356999998912215,400.0,125.79993656400313,125.79993656400313,125.79993656400313
443.3519999999553,38,01 coucou g.jpg,Fixation,Fixation,638.4623,350.9394,638.4623,350.9394,22,443.3519999999553,59.35700000077486,440.0,156.6631776188625,156.6631776188625,156.6631776188625
502.70900000073016,38,01 coucou g.jpg,Fixation,Fixation,639.5784,370.4201,639.5784,370.4201,22,502.70900000073016,40.04199999943376,500.0,83.6469522663314,83.6469522663314,83.6469522663314
542.7510000001639,38,01 coucou g.jpg,Fixation,Fixation,637.6268,364.6263,637.6268,364.6263,22,542.7510000001639,40.04100000113249,540.0,25.820789502715126,25.820789502715126,25.820789502715126
582.7920000012964,38,01 coucou g.jpg,Fixation,Fixation,634.3409,351.1375,634.3409,351.1375,22,582.7920000012964,20.699999999254945,580.0,30.034636656998728,30.034636656998728,30.034636656998728
603.4920000005513,38,01 coucou g.jpg,Fixation,Fixation,627.6242,367.4995,627.6242,367.4995,22,603.4920000005513,5.75899999961257,600.0,84.89378786584244,84.89378786584244,84.89378786584244
609.2510000001639,38,01 coucou g.jpg,Fixation,Fixation,637.8514,353.5916,637.8514,353.5916,22,609.2510000001639,19.50700000114739,,0.0,0.0,0.0
628.7580000013113,38,01 coucou g.jpg,Fixation,Fixation,635.7136,362.5866,635.7136,362.5866,22,628.7580000013113,19.850999999791384,620.0,104.4558248061023,104.4558248061023,104.4558248061023
648.6090000011027,38,01 coucou g.jpg,Fixation,Fixation,640.1037,364.0802,640.1037,364.0802,22,648.6090000011027,19.889000000432134,640.0,8.500390488932654,8.500390488932654,8.500390488932654
668.4980000015348,38,01 coucou g.jpg,Fixation,Fixation,647.1312,371.0443,647.1312,371.0443,22,668.4980000015348,19.87299999967217,660.0,73.93976245242068,73.93976245242068,73.93976245242068
688.371000001207,38,01 coucou g.jpg,Fixation,Fixation,644.5265,386.5027,644.5265,386.5027,22,688.371000001207,19.887000000104308,680.0,59.15483896722422,59.15483896722422,59.15483896722422
708.2580000013113,38,01 coucou g.jpg,Fixation,Fixation,645.1241,360.1352,645.1241,360.1352,22,708.2580000013113,19.960999999195337,700.0,118.29787255751683,118.29787255751683,118.29787255751683
728.2190000005066,38,01 coucou g.jpg,Fixation,Fixation,640.721,387.3948,640.721,387.3948,22,728.2190000005066,54.76799999922514,720.0,123.8122192539073,123.8122192539073,123.8122192539073
782.9869999997318,38,01 coucou g.jpg,Fixation,Fixation,636.8395,376.5017,636.8395,376.5017,22,782.9869999997318,5.138000000268221,780.0,129.72366189128874,129.72366189128874,129.72366189128874
788.125,38,01 coucou g.jpg,Fixation,Fixation,650.6353,383.9586,650.6353,383.9586,22,788.125,19.60300000011921,,0.0,0.0,0.0
807.7280000001192,38,01 coucou g.jpg,Fixation,Fixation,651.5659,384.9272,651.5659,384.9272,22,807.7280000001192,19.892000000923872,800.0,197.3287462355414,197.3287462355414,197.3287462355414
827.6200000010431,38,01 coucou g.jpg,Fixation,Fixation,646.6957,375.1804,646.6957,375.1804,22,827.6200000010431,19.85400000028312,820.0,191.5307201137411,191.5307201137411,191.5307201137411
847.4740000013262,38,01 coucou g.jpg,Fixation,Fixation,645.0378,373.4785,645.0378,373.4785,22,847.4740000013262,19.90399999916553,840.0,139.3766014506841,139.3766014506841,139.3766014506841
867.3780000004917,38,01 coucou g.jpg,Fixation,Fixation,641.7865,382.0966,641.7865,382.0966,22,867.3780000004917,19.960999999195337,860.0,196.91149617180145,196.91149617180145,196.91149617180145
887.3389999996871,38,01 coucou g.jpg,Fixation,Fixation,642.8681,388.1169,642.8681,388.1169,22,887.3389999996871,53.84800000116229,880.0,185.43869633946537,185.43869633946537,185.43869633946537
941.1870000008494,38,01 coucou g.jpg,Fixation,Fixation,638.8625,400.0467,638.8625,400.0467,22,941.1870000008494,5.83000000007462,940.0,176.05544043743888,176.05544043743888,176.05544043743888
947.017000000924,38,01 coucou g.jpg,Fixation,Fixation,639.8515,376.8406,639.8515,376.8406,22,947.017000000924,19.844999998807797,,0.0,0.0,0.0
966.8619999997318,38,01 coucou g.jpg,Fixation,Fixation,633.0129,382.1132,633.0129,382.1132,22,966.8619999997318,19.870000001042968,960.0,175.65664786377098,175.65664786377098,175.65664786377098
986.7320000007747,38,01 coucou g.jpg,Fixation,Fixation,632.0987,375.0929,632.0987,375.0929,22,986.7320000007747,19.8739999998362,980.0,135.60645531331195,135.60645531331195,135.60645531331195
