RecordingTime [ms],Participant,Stimulus,Category Right,Category Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Experiment,RecordingTime Stimulus [ms],Duration,SnappedTime,Gaze Deviation Right,Gaze Deviation Left,Overall Gaze Deviation
0.0,32,Federica Final_WMV_3000Kbps_720p.avi,Separator,Separator,,,,,12,0.0,9.412000000011176,0.0,0.0,0.0,0.0
9.412000000011176,32,Federica Final_WMV_3000Kbps_720p.avi,Saccade,Saccade,484.6051,542.2616,484.6051,542.2616,12,9.412000000011176,19.901999999769032,,0.0,0.0,0.0
29.313999999780208,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,484.7602,785.5792,484.7602,785.5792,12,29.313999999780208,19.873000000137843,20.0,207.9556720007055,207.9556720007055,207.9556720007055
49.18699999991805,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,485.276,833.2839,485.276,833.2839,12,49.18699999991805,19.86499999975785,40.0,254.5984773978706,254.5984773978706,254.5984773978706
69.0519999996759,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,488.6933,854.6488,488.6933,854.6488,12,69.0519999996759,19.87400000030175,60.0,264.5505567912881,264.5505567912881,264.5505567912881
88.92599999997765,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,488.5648,856.1166,488.5648,856.1166,12,88.92599999997765,19.87599999969825,80.0,245.88532839422865,245.88532839422865,245.88532839422865
108.8019999996759,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,487.2782,857.1753,487.2782,857.1753,12,108.8019999996759,19.86500000022352,100.0,255.59376509707627,255.59376509707627,255.59376509707627
128.66699999989942,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,486.6691,858.764,486.6691,858.764,12,128.66699999989942,19.88199999975041,120.0,271.64959689127204,271.64959689127204,271.64959689127204
148.54899999964982,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,487.5341,861.0609,487.5341,861.0609,12,148.54899999964982,19.864000000059605,140.0,273.4576064435677,273.4576064435677,273.4576064435677
168.41299999970943,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,486.3849,863.1897,486.3849,863.1897,12,168.41299999970943,19.93500000005588,160.0,249.16591387384895,249.16591387384895,249.16591387384895
188.3479999997653,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,487.1607,862.6236,487.1607,862.6236,12,188.3479999997653,19.96100000012669,180.0,314.43087256400565,314.43087256400565,314.43087256400565
208.308999999892,32,Federica Final_WMV_3000Kbps_720p.avi,Saccade,Saccade,488.2227,863.9357,488.2227,863.9357,12,208.308999999892,19.85699999984351,200.0,333.2897414403582,333.2897414403582,333.2897414403582
228.1659999997355,32,Federica Final_WMV_3000Kbps_720p.avi,Saccade,Saccade,513.6275,656.7729,513.6275,656.7729,12,228.1659999997355,19.87400000030175,220.0,174.03575541087056,174.03575541087056,174.03575541087056
248.04000000003725,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,538.0744,515.9966,538.0744,515.9966,12,248.04000000003725,19.89199999999255,240.0,73.33804548844796,73.33804548844796,73.33804548844796
267.9320000000298,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,563.0563,505.0092,563.0563,505.0092,12,267.9320000000298,19.87899999972433,260.0,75.57129723160625,75.57129723160625,75.57129723160625
287.81099999975413,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,559.275,497.3666,559.275,497.3666,12,287.81099999975413,19.888999999966472,280.0,36.97759989377952,36.97759989377952,36.97759989377952
307.6999999997206,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,560.3361,485.2349,560.3361,485.2349,12,307.6999999997206,19.877000000327826,300.0,56.63857212748568,56.63857212748568,56.63857212748568
327.57700000004843,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,563.4173,492.5329,563.4173,492.5329,12,327.57700000004843,25.165999999735504,320.0,21.6101565888317,21.6101565888317,21.6101565888317
352.74299999978393,32,Federica Final_WMV_3000Kbps_720p.avi,Saccade,Saccade,568.7404,487.8569,568.7404,487.8569,12,352.74299999978393,42.72999999998137,360.0,76.38528287002612,76.38528287002612,76.38528287002612
395.4729999997653,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,583.9323,334.5379,583.9323,334.5379,12,395.4729999997653,11.557000000029802,400.0,80.33636849882429,80.33636849882429,80.33636849882429
407.0299999997951,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,596.7231,331.4199,596.7231,331.4199,12,407.0299999997951,20.00400000018999,,0.0,0.0,0.0
427.0339999999851,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,601.2525,319.7675,601.2525,319.7675,12,427.0339999999851,19.88899999996653,420.0,88.10764725964972,88.10764725964972,88.10764725964972
446.9229999999516,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,603.7717,309.7085,603.7717,309.7085,12,446.9229999999516,19.876999999862107,440.0,70.67963289847009,70.67963289847009,70.67963289847009
466.79999999981374,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,609.1319,312.336,609.1319,312.336,12,466.79999999981374,19.887000000104365,460.0,75.89089173070772,75.89089173070772,75.89089173070772
486.6869999999181,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,611.446,315.5869,611.446,315.5869,12,486.6869999999181,19.85999999986956,480.0,75.08842971580178,75.08842971580178,75.08842971580178
506.54699999978766,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,616.8325,322.3693,616.8325,322.3693,12,506.54699999978766,19.876999999862164,500.0,72.86341623025781,72.86341623025781,72.86341623025781
526.4239999996498,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,617.2682,310.12,617.2682,310.12,12,526.4239999996498,19.871999999973923,520.0,85.03121250000613,85.03121250000613,85.03121250000613
546.2959999996237,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,620.8158,304.9395,620.8158,304.9395,12,546.2959999996237,20.005000000353903,540.0,69.48410908839513,69.48410908839513,69.48410908839513
566.3009999999776,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,623.8456,313.2776,623.8456,313.2776,12,566.3009999999776,19.86700000008568,560.0,41.27792984742936,41.27792984742936,41.27792984742936
586.1680000000633,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,621.7388,307.4125,621.7388,307.4125,12,586.1680000000633,19.873999999836087,580.0,41.25678258139504,41.25678258139504,41.25678258139504
606.0419999998994,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,621.4764,303.8613,621.4764,303.8613,12,606.0419999998994,19.876999999862164,600.0,66.19757027860919,66.19757027860919,66.19757027860919
625.9189999997616,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,619.8971,301.7424,619.8971,301.7424,12,625.9189999997616,20.007000000216067,620.0,56.71226747441246,56.71226747441246,56.71226747441246
645.9259999999776,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,623.0305,296.4847,623.0305,296.4847,12,645.9259999999776,19.867999999783933,640.0,57.43979178177182,57.43979178177182,57.43979178177182
665.7939999997616,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,623.8156,304.8799,623.8156,304.8799,12,665.7939999997616,19.891000000294294,660.0,48.01558432335278,48.01558432335278,48.01558432335278
685.6850000000559,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,623.3263,298.4372,623.3263,298.4372,12,685.6850000000559,19.98799999989569,680.0,50.92114155807781,50.92114155807781,50.92114155807781
705.6729999999516,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,623.8174,301.4863,623.8174,301.4863,12,705.6729999999516,19.91899999976158,700.0,52.19875922234643,52.19875922234643,52.19875922234643
725.5919999997132,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,626.9569,298.3857,626.9569,298.3857,12,725.5919999997132,19.82800000021234,720.0,53.28593697050756,53.28593697050756,53.28593697050756
745.4199999999255,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,620.7282,296.9951,620.7282,296.9951,12,745.4199999999255,19.893999999854717,740.0,56.40891186415584,56.40891186415584,56.40891186415584
765.3139999997802,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,622.0074,297.7975,622.0074,297.7975,12,765.3139999997802,19.984000000171363,760.0,44.640469976967054,44.640469976967054,44.640469976967054
785.2979999999516,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,624.8464,297.7769,624.8464,297.7769,12,785.2979999999516,19.887000000104308,780.0,49.14489593788236,49.14489593788236,49.14489593788236
805.1850000000559,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,624.6711,299.3939,624.6711,299.3939,12,805.1850000000559,19.85999999986961,800.0,48.79764956925296,48.79764956925296,48.79764956925296
825.0449999999255,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,625.6126,297.928,625.6126,297.928,12,825.0449999999255,20.015000000130385,820.0,60.052448057323765,60.052448057323765,60.052448057323765
845.0600000000559,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,628.6819,297.2225,628.6819,297.2225,12,845.0600000000559,19.854999999981374,840.0,51.99246936701581,51.99246936701581,51.99246936701581
864.9150000000373,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,624.0469,302.5771,624.0469,302.5771,12,864.9150000000373,19.920999999623746,860.0,49.42147942583701,49.42147942583701,49.42147942583701
884.835999999661,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,625.4399,300.6084,625.4399,300.6084,12,884.835999999661,19.83400000026461,880.0,61.68365715474589,61.68365715474589,61.68365715474589
904.6699999999256,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,626.982,304.6909,626.982,304.6909,12,904.6699999999256,20.101999999955183,900.0,69.11582790325397,69.11582790325397,69.11582790325397
924.7719999998808,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,624.5403,301.7671,624.5403,301.7671,12,924.7719999998808,19.76299999980256,920.0,64.4852231344757,64.4852231344757,64.4852231344757
944.5349999996834,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,621.4644,302.5795,621.4644,302.5795,12,944.5349999996834,19.90700000012305,940.0,82.99696981593246,82.99696981593246,82.99696981593246
964.4419999998064,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,625.8533,303.5968,625.8533,303.5968,12,964.4419999998064,19.97500000009302,960.0,88.17412143765756,88.17412143765756,88.17412143765756
984.4169999998994,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,628.5093,306.0096,628.5093,306.0096,12,984.4169999998994,19.91000000014901,980.0,109.34230333228801,109.34230333228801,109.34230333228801
1004.3270000000484,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,626.1112,307.3406,626.1112,307.3406,12,1004.3270000000484,19.83999999985099,1000.0,136.83971348932525,136.83971348932525,136.83971348932525
1024.1669999998994,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,628.3448,315.2908,628.3448,315.2908,12,1024.1669999998994,19.93800000008196,1020.0,137.03328884612102,137.03328884612102,137.03328884612102
1044.1049999999814,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,629.6557,317.0387,629.6557,317.0387,12,1044.1049999999814,19.929999999701977,1040.0,140.41537392895262,140.41537392895262,140.41537392895262
1064.0349999996834,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,628.7782,320.4392,628.7782,320.4392,12,1064.0349999996834,19.93100000033155,1060.0,140.09471861776453,140.09471861776453,140.09471861776453
1083.966000000015,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,632.413,319.7208,632.413,319.7208,12,1083.966000000015,19.82599999988452,1080.0,162.99814192072697,162.99814192072697,162.99814192072697
1103.7919999998994,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,636.5068,319.9832,636.5068,319.9832,12,1103.7919999998994,20.009999999776483,1100.0,149.4029531647299,149.4029531647299,149.4029531647299
1123.801999999676,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,634.9402,318.7951,634.9402,318.7951,12,1123.801999999676,19.866000000387203,1120.0,172.0744667550903,172.0744667550903,172.0744667550903
1143.668000000063,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,637.7339,324.4493,637.7339,324.4493,12,1143.668000000063,19.87999999988847,1140.0,191.7083044320068,191.7083044320068,191.7083044320068
1163.5479999999516,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,640.3097,326.3679,640.3097,326.3679,12,1163.5479999999516,19.87000000011153,1160.0,192.8019054542278,192.8019054542278,192.8019054542278
1183.418000000063,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,640.4431,331.1197,640.4431,331.1197,12,1183.418000000063,19.9039999996312,1180.0,190.47620122428097,190.47620122428097,190.47620122428097
1203.3219999996943,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,639.8609,333.2654,639.8609,333.2654,12,1203.3219999996943,19.843000000342958,1200.0,191.8866291250366,191.8866291250366,191.8866291250366
1223.1650000000373,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,640.6314,333.8852,640.6314,333.8852,12,1223.1650000000373,19.94900000002235,1220.0,192.26463355173723,192.26463355173723,192.26463355173723
1243.1140000000596,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,639.5933,335.668,639.5933,335.668,12,1243.1140000000596,19.78899999987334,1240.0,191.02745590449285,191.02745590449285,191.02745590449285
1262.902999999933,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,639.5669,333.0374,639.5669,333.0374,12,1262.902999999933,19.93599999975413,1260.0,193.70557157071312,193.70557157071312,193.70557157071312
1282.838999999687,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,641.1431,331.2957,641.1431,331.2957,12,1282.838999999687,19.95000000018604,1280.0,194.77212658708052,194.77212658708052,194.77212658708052
1302.788999999873,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,639.7624,330.2645,639.7624,330.2645,12,1302.788999999873,19.91500000003748,1300.0,193.97243155382387,193.97243155382387,193.97243155382387
1322.7039999999106,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,639.1646,330.5782,639.1646,330.5782,12,1322.7039999999106,19.83600000012666,1320.0,196.09573423317838,196.09573423317838,196.09573423317838
1342.5400000000373,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,639.2454,321.0567,639.2454,321.0567,12,1342.5400000000373,19.912000000011176,1340.0,197.37213364585114,197.37213364585114,197.37213364585114
1362.4520000000484,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,638.1226,327.2108,638.1226,327.2108,12,1362.4520000000484,19.836999999824684,1360.0,195.07853856773167,195.07853856773167,195.07853856773167
1382.288999999873,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,641.1164,327.2899,641.1164,327.2899,12,1382.288999999873,19.9029999999334,1380.0,207.5071441300877,207.5071441300877,207.5071441300877
1402.1919999998065,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,639.3709,325.9777,639.3709,325.9777,12,1402.1919999998065,19.83100000023819,1400.0,208.4069034257191,208.4069034257191,208.4069034257191
1422.0230000000447,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,639.3205,324.6104,639.3205,324.6104,12,1422.0230000000447,19.91999999992549,1420.0,218.32978334622354,218.32978334622354,218.32978334622354
1441.9429999999702,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,643.0027,327.6111,643.0027,327.6111,12,1441.9429999999702,19.845999999902915,1440.0,208.41427291331172,208.41427291331172,208.41427291331172
1461.788999999873,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,642.7316,321.4586,642.7316,321.4586,12,1461.788999999873,20.03399999998533,1460.0,173.70964432544812,173.70964432544812,173.70964432544812
1481.8229999998584,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,639.5157,328.4447,639.5157,328.4447,12,1481.8229999998584,19.839000000152737,1480.0,139.43489900441833,139.43489900441833,139.43489900441833
1501.6620000000112,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,637.8809,326.242,637.8809,326.242,12,1501.6620000000112,19.893999999854717,1500.0,134.848392467501,134.848392467501,134.848392467501
1521.555999999866,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,639.7173,325.994,639.7173,325.994,12,1521.555999999866,19.856000000145286,1520.0,127.4774716793809,127.4774716793809,127.4774716793809
1541.4120000000112,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,638.8427,326.5564,638.8427,326.5564,12,1541.4120000000112,19.87800000002608,1540.0,122.11632082642151,122.11632082642151,122.11632082642151
1561.2900000000373,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,635.7734,330.1284,635.7734,330.1284,12,1561.2900000000373,19.88399999961257,1560.0,118.6843605727216,118.6843605727216,118.6843605727216
1581.1739999996498,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,638.2444,325.4913,638.2444,325.4913,12,1581.1739999996498,19.86500000022329,1580.0,132.00895633713245,132.00895633713245,132.00895633713245
1601.038999999873,32,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,634.2947,323.8248,634.2947,323.8248,12,1601.038999999873,19.85900000017159,1600.0,135.49499389528197,135.49499389528197,135.49499389528197
