RecordingTime [ms],Participant,Stimulus,Category Right,Category Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Experiment,RecordingTime Stimulus [ms],Duration,SnappedTime,Gaze Deviation Right,Gaze Deviation Left,Overall Gaze Deviation
0.0,20,21 neutre4.avi,Separator,Separator,,,,,14,0.0,1.4209999999729916,0.0,0.0,0.0,0.0
1.4209999999729916,20,21 neutre4.avi,-,-,0.0,0.0036,0.0,0.0036,14,1.4209999999729916,19.86899999994785,,0.0,0.0,0.0
21.28999999992084,20,21 neutre4.avi,-,-,614.2203,310.0546,614.2203,310.0546,14,21.28999999992084,20.014000000082884,20.0,177.7713456996219,177.7713456996219,177.7713456996219
41.304000000003725,20,21 neutre4.avi,-,-,1179.5137,222.5042,1179.5137,222.5042,14,41.304000000003725,19.864999999990687,40.0,304.2029725425025,304.2029725425025,304.2029725425025
61.16899999999441,20,21 neutre4.avi,-,Blink,570.5408,283.806,570.5408,283.806,14,61.16899999999441,19.888999999966472,60.0,355.3377982557584,355.3377982557584,355.3377982557584
81.05799999996088,20,21 neutre4.avi,-,Blink,590.0482,299.1939,590.0482,299.1939,14,81.05799999996088,19.87899999995716,80.0,299.23241409232816,299.23241409232816,299.23241409232816
100.93699999991804,20,21 neutre4.avi,-,Blink,610.7338,197.3826,610.7338,197.3826,14,100.93699999991804,19.99200000008568,100.0,367.309056062228,367.309056062228,367.309056062228
120.92900000000373,20,21 neutre4.avi,-,Blink,589.494,278.9856,589.494,278.9856,14,120.92900000000373,19.870999999926426,120.0,311.9294745597833,311.9294745597833,311.9294745597833
140.79999999993015,20,21 neutre4.avi,-,Blink,1222.8422,120.8816,1222.8422,120.8816,14,140.79999999993015,19.87800000002608,140.0,549.731332964506,549.731332964506,549.731332964506
160.67799999995623,20,21 neutre4.avi,-,Blink,472.6381,223.3495,472.6381,223.3495,14,160.67799999995623,20.06400000001304,160.0,439.59075700242204,439.59075700242204,439.59075700242204
180.74199999996927,20,21 neutre4.avi,-,Blink,1241.2083,-0.4956,1241.2083,-0.4956,14,180.74199999996927,19.79899999999913,180.0,664.0025569126749,664.0025569126749,664.0025569126749
200.5409999999684,20,21 neutre4.avi,-,Blink,576.6387,323.6064,576.6387,323.6064,14,200.5409999999684,19.883999999961706,200.0,299.08663462666647,299.08663462666647,299.08663462666647
220.4249999999301,20,21 neutre4.avi,-,Blink,1276.6299,280.8626,1276.6299,280.8626,14,220.4249999999301,19.866000000038294,220.0,549.3277290041892,549.3277290041892,549.3277290041892
240.2909999999684,20,21 neutre4.avi,-,Blink,1305.65,27.0677,1305.65,27.0677,14,240.2909999999684,19.885999999940395,240.0,761.3270384122927,761.3270384122927,761.3270384122927
260.1769999999088,20,21 neutre4.avi,-,Blink,0.0,6.7508,0.0,6.7508,14,260.1769999999088,20.025000000023223,260.0,1013.6278121948163,1013.6278121948163,1013.6278121948163
280.201999999932,20,21 neutre4.avi,-,Blink,601.9397,229.6294,601.9397,229.6294,14,280.201999999932,19.84799999999808,280.0,455.2379169238542,455.2379169238542,455.2379169238542
300.0499999999301,20,21 neutre4.avi,-,Blink,479.8351,92.08,479.8351,92.08,14,300.0499999999301,19.884000000078288,300.0,624.8738786719784,624.8738786719784,624.8738786719784
319.9340000000084,20,21 neutre4.avi,-,Blink,661.804,346.3546,661.804,346.3546,14,319.9340000000084,19.870999999926426,320.0,94.63737543297836,94.63737543297836,94.63737543297836
339.8049999999348,20,21 neutre4.avi,-,Blink,636.3011,451.6062,636.3011,451.6062,14,339.8049999999348,20.001000000047497,340.0,151.82591678196766,151.82591678196766,151.82591678196766
359.8059999999823,20,21 neutre4.avi,-,Blink,0.0,5.0063,0.0,5.0063,14,359.8059999999823,19.883999999961816,360.0,592.6249394890182,592.6249394890182,592.6249394890182
379.6899999999441,20,21 neutre4.avi,-,Blink,0.0,3.7833,0.0,3.7833,14,379.6899999999441,19.85400000005029,380.0,572.9243144457782,572.9243144457782,572.9243144457782
399.5439999999944,20,21 neutre4.avi,-,Blink,406.5137,481.5847,406.5137,481.5847,14,399.5439999999944,19.89000000001397,400.0,143.10424080176662,143.10424080176662,143.10424080176662
419.4340000000084,20,21 neutre4.avi,-,Saccade,503.8193,328.2646,503.8193,328.2646,14,419.4340000000084,19.97199999995064,420.0,30.292322915679122,30.292322915679122,30.292322915679122
439.405999999959,20,21 neutre4.avi,-,Saccade,1274.9368,238.162,1274.9368,238.162,14,439.405999999959,19.89699999999721,440.0,545.8664372091381,545.8664372091381,545.8664372091381
459.3029999999562,20,21 neutre4.avi,-,-,627.4203,305.4871,627.4203,305.4871,14,459.3029999999562,19.876000000047497,460.0,116.22753633047166,116.22753633047166,116.22753633047166
479.1790000000037,20,21 neutre4.avi,-,-,357.3444,415.6574,357.3444,415.6574,14,479.1790000000037,19.995999999926426,480.0,80.85201975900858,80.85201975900858,80.85201975900858
499.17499999993015,20,21 neutre4.avi,-,-,0.0,0.2739,0.0,0.2739,14,499.17499999993015,19.868000000016764,500.0,387.55908324490065,387.55908324490065,387.55908324490065
