RecordingTime [ms],Participant,Stimulus,Category Right,Category Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Experiment,RecordingTime Stimulus [ms],Duration,SnappedTime,Gaze Deviation Right,Gaze Deviation Left,Overall Gaze Deviation
0.0,13,01vnvg151201b1.avi,Fixation,Fixation,22.0562,389.3249,22.0562,389.3249,10,0.0,19.88800000026822,0.0,331.27852662261495,331.27852662261495,331.27852662261495
19.88800000026822,13,01vnvg151201b1.avi,Fixation,Fixation,5.5573,399.1951,5.5573,399.1951,10,19.88800000026822,19.87599999923259,20.0,311.6559449263372,311.6559449263372,311.6559449263372
39.76399999950081,13,01vnvg151201b1.avi,Fixation,Fixation,5.9855,401.4368,5.9855,401.4368,10,39.76399999950081,20.00300000049174,40.0,416.25870065932185,416.25870065932185,416.25870065932185
59.76699999999255,13,01vnvg151201b1.avi,Fixation,Fixation,7.1364,400.6773,7.1364,400.6773,10,59.76699999999255,19.864000000059605,60.0,449.52987146402614,449.52987146402614,449.52987146402614
79.63100000005215,13,01vnvg151201b1.avi,Fixation,Fixation,11.4339,398.4288,11.4339,398.4288,10,79.63100000005215,19.86500000022352,80.0,457.64332432868673,457.64332432868673,457.64332432868673
99.49600000027569,13,01vnvg151201b1.avi,Fixation,Fixation,9.542,400.7085,9.542,400.7085,10,99.49600000027569,19.876999999396503,100.0,403.58798156143365,403.58798156143365,403.58798156143365
119.37299999967216,13,01vnvg151201b1.avi,Fixation,Fixation,7.6126,402.8864,7.6126,402.8864,10,119.37299999967216,19.873999999836087,120.0,344.64484440122163,344.64484440122163,344.64484440122163
139.24699999950826,13,01vnvg151201b1.avi,Fixation,Fixation,6.6265,401.7771,6.6265,401.7771,10,139.24699999950826,19.86900000087917,140.0,247.3604829103323,247.3604829103323,247.3604829103323
159.11600000038743,13,01vnvg151201b1.avi,Fixation,Fixation,5.3785,401.1791,5.3785,401.1791,10,159.11600000038743,20.00599999912083,160.0,306.18628197550163,306.18628197550163,306.18628197550163
179.12199999950826,13,01vnvg151201b1.avi,Saccade,Saccade,18.7447,402.9474,18.7447,402.9474,10,179.12199999950826,19.88300000037998,180.0,296.41602887856834,296.41602887856834,296.41602887856834
199.00499999988824,13,01vnvg151201b1.avi,Fixation,Fixation,228.4783,399.277,228.4783,399.277,10,199.00499999988824,19.864000000059605,200.0,214.1043826363856,214.1043826363856,214.1043826363856
