RecordingTime [ms],Participant,Stimulus,Category Right,Category Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Experiment,RecordingTime Stimulus [ms],Duration,SnappedTime,Gaze Deviation Right,Gaze Deviation Left,Overall Gaze Deviation
0.0,19,21 neutre4.avi,Separator,Separator,,,,,14,0.0,17.239999998360872,0.0,0.0,0.0,0.0
17.239999998360872,19,21 neutre4.avi,Fixation,Fixation,596.4928,198.9652,596.4928,198.9652,14,17.239999998360872,19.85700000077486,20.0,274.26442311164686,274.26442311164686,274.26442311164686
37.09699999913573,19,21 neutre4.avi,Fixation,Fixation,592.2002,219.3723,592.2002,219.3723,14,37.09699999913573,19.907999999821183,40.0,387.6208846372802,387.6208846372802,387.6208846372802
57.00499999895692,19,21 neutre4.avi,Fixation,Fixation,633.6737,220.0858,633.6737,220.0858,14,57.00499999895692,19.867000000551343,60.0,363.3198006371797,363.3198006371797,363.3198006371797
76.87199999950826,19,21 neutre4.avi,Fixation,Fixation,580.7501,201.6132,580.7501,201.6132,14,76.87199999950826,19.850999999791384,80.0,379.2820789636818,379.2820789636818,379.2820789636818
96.72299999929965,19,21 neutre4.avi,Fixation,Fixation,581.0947,193.8848,581.0947,193.8848,14,96.72299999929965,20.012000000104308,100.0,386.6606199797504,386.6606199797504,386.6606199797504
116.73499999940395,19,21 neutre4.avi,Fixation,Fixation,579.3855,183.3927,579.3855,183.3927,14,116.73499999940395,19.87900000065565,120.0,391.5734777669352,391.5734777669352,391.5734777669352
136.6140000000596,19,21 neutre4.avi,Fixation,Fixation,616.183,182.0734,616.183,182.0734,14,136.6140000000596,19.873999999836087,140.0,378.54746769647323,378.54746769647323,378.54746769647323
156.4879999998957,19,21 neutre4.avi,Fixation,Fixation,584.8226,198.1556,584.8226,198.1556,14,156.4879999998957,19.885999999940395,160.0,381.1855324840287,381.1855324840287,381.1855324840287
176.3739999998361,19,21 neutre4.avi,Fixation,Fixation,581.2242,179.7739,581.2242,179.7739,14,176.3739999998361,19.855999998748302,180.0,389.42808345702286,389.42808345702286,389.42808345702286
196.2299999985844,19,21 neutre4.avi,Saccade,Saccade,578.0338,218.744,578.0338,218.744,14,196.2299999985844,19.88100000098348,200.0,375.4633581955036,375.4633581955036,375.4633581955036
