RecordingTime [ms],Participant,Stimulus,Category Right,Category Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Experiment,RecordingTime Stimulus [ms],Duration,SnappedTime,Gaze Deviation Right,Gaze Deviation Left,Overall Gaze Deviation
0.0,53,20 eye tracking (ballon droite).avi,Separator,Separator,,,,,16,0.0,13.43599999998696,0.0,0.0,0.0,0.0
13.43599999998696,53,20 eye tracking (ballon droite).avi,Fixation,Fixation,633.775,340.8617,633.775,340.8617,16,13.43599999998696,22.601999999955297,20.0,139.2408621176786,139.2408621176786,139.2408621176786
36.03799999994226,53,20 eye tracking (ballon droite).avi,Fixation,Fixation,629.8728,340.07,629.8728,340.07,16,36.03799999994226,38.106000000145286,40.0,124.87731960931482,124.87731960931482,124.87731960931482
74.14400000008754,53,20 eye tracking (ballon droite).avi,Fixation,Fixation,619.0319,340.869,619.0319,340.869,16,74.14400000008754,18.78699999977833,80.0,142.3181546087806,142.3181546087806,142.3181546087806
92.93099999986588,53,20 eye tracking (ballon droite).avi,Fixation,Fixation,622.818,340.6292,622.818,340.6292,16,92.93099999986588,19.86700000008568,100.0,69.48757125398605,69.48757125398605,69.48757125398605
112.79799999995156,53,20 eye tracking (ballon droite).avi,Fixation,Fixation,619.0,338.4649,619.0,338.4649,16,112.79799999995156,20.01900000008756,120.0,139.7060870538005,139.7060870538005,139.7060870538005
132.81700000003912,53,20 eye tracking (ballon droite).avi,Fixation,Fixation,620.8666,337.4952,620.8666,337.4952,16,132.81700000003912,19.84899999992922,140.0,116.90509533234768,116.90509533234768,116.90509533234768
152.66599999996834,53,20 eye tracking (ballon droite).avi,Fixation,Fixation,618.9001,339.6404,618.9001,339.6404,16,152.66599999996834,19.90100000007078,160.0,133.73892601171482,133.73892601171482,133.73892601171482
172.56700000003912,53,20 eye tracking (ballon droite).avi,Fixation,Fixation,613.6514,336.3049,613.6514,336.3049,16,172.56700000003912,19.85299999988638,180.0,126.88826195760898,126.88826195760898,126.88826195760898
192.4199999999255,53,20 eye tracking (ballon droite).avi,Fixation,Fixation,611.1197,333.4061,611.1197,333.4061,16,192.4199999999255,19.887000000104308,200.0,123.71180502123114,123.71180502123114,123.71180502123114
212.3070000000298,53,20 eye tracking (ballon droite).avi,Fixation,Fixation,609.9603,334.778,609.9603,334.778,16,212.3070000000298,21.946999999927385,220.0,59.24316315863422,59.24316315863422,59.24316315863422
234.2539999999572,53,20 eye tracking (ballon droite).avi,Fixation,Fixation,608.0249,331.1357,608.0249,331.1357,16,234.2539999999572,17.80099999997762,240.0,83.33040229252235,83.33040229252235,83.33040229252235
252.0549999999348,53,20 eye tracking (ballon droite).avi,Fixation,Fixation,607.2916,332.0438,607.2916,332.0438,16,252.0549999999348,19.85300000011921,260.0,116.9055394448651,116.9055394448651,116.9055394448651
271.908000000054,53,20 eye tracking (ballon droite).avi,Fixation,Fixation,608.2514,334.7022,608.2514,334.7022,16,271.908000000054,20.027999999932945,280.0,149.38514733401843,149.38514733401843,149.38514733401843
291.93599999998696,53,20 eye tracking (ballon droite).avi,Fixation,Fixation,608.9863,337.4925,608.9863,337.4925,16,291.93599999998696,19.85800000000745,300.0,26.25526683586365,26.25526683586365,26.25526683586365
