RecordingTime [ms],Participant,Stimulus,Category Right,Category Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Experiment,RecordingTime Stimulus [ms],Duration,SnappedTime,Gaze Deviation Right,Gaze Deviation Left,Overall Gaze Deviation
0.0,50,01vnvg151201b1.avi,Separator,Separator,,,,,10,0.0,12.223999999463558,0.0,0.0,0.0,0.0
12.223999999463558,50,01vnvg151201b1.avi,Fixation,Fixation,628.5719,561.2715,628.5719,561.2715,10,12.223999999463558,19.882000000216067,20.0,376.7525054575544,376.7525054575544,376.7525054575544
32.105999999679625,50,01vnvg151201b1.avi,Fixation,Fixation,626.8402,559.695,626.8402,559.695,10,32.105999999679625,20.018000000156466,40.0,247.48267574666082,247.48267574666082,247.48267574666082
52.12399999983609,50,01vnvg151201b1.avi,Fixation,Fixation,625.7234,558.2743,625.7234,558.2743,10,52.12399999983609,19.86299999989569,60.0,192.82747293952133,192.82747293952133,192.82747293952133
71.98699999973178,50,01vnvg151201b1.avi,Fixation,Fixation,626.2168,555.7993,626.2168,555.7993,10,71.98699999973178,19.86600000038743,80.0,195.75220951781432,195.75220951781432,195.75220951781432
91.8530000001192,50,01vnvg151201b1.avi,Fixation,Fixation,625.2098,559.5443,625.2098,559.5443,10,91.8530000001192,19.865999999456108,100.0,201.5617966594725,201.5617966594725,201.5617966594725
111.71899999957532,50,01vnvg151201b1.avi,Fixation,Fixation,623.5095,557.931,623.5095,557.931,10,111.71899999957532,19.887000000104308,120.0,269.90918605160084,269.90918605160084,269.90918605160084
131.60599999967965,50,01vnvg151201b1.avi,Fixation,Fixation,620.8411,556.9619,620.8411,556.9619,10,131.60599999967965,19.87000000011176,140.0,408.2398992623078,408.2398992623078,408.2398992623078
151.47599999979138,50,01vnvg151201b1.avi,Fixation,Fixation,626.5613,555.7837,626.5613,555.7837,10,151.47599999979138,19.877000000327826,160.0,376.4256603925907,376.4256603925907,376.4256603925907
171.3530000001192,50,01vnvg151201b1.avi,Fixation,Fixation,627.1404,555.3402,627.1404,555.3402,10,171.3530000001192,19.873999999836087,180.0,342.33386816266244,342.33386816266244,342.33386816266244
