RecordingTime [ms],Participant,Stimulus,Category Right,Category Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Experiment,RecordingTime Stimulus [ms],Duration,SnappedTime,Gaze Deviation Right,Gaze Deviation Left,Overall Gaze Deviation
0.0,34,Federica Final_WMV_3000Kbps_720p.avi,Separator,Separator,,,,,12,0.0,8.384999999776483,0.0,0.0,0.0,0.0
8.384999999776483,34,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,297.5392,747.7307,297.5392,747.7307,12,8.384999999776483,19.86100000049919,,0.0,0.0,0.0
28.24600000027567,34,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,296.1989,741.4837,296.1989,741.4837,12,28.24600000027567,19.87899999972433,20.0,218.54285042014305,218.54285042014305,218.54285042014305
48.125,34,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,298.0825,754.688,298.0825,754.688,12,48.125,19.882000000216067,40.0,223.08389178499192,223.08389178499192,223.08389178499192
68.00700000021607,34,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,298.2439,754.2827,298.2439,754.2827,12,68.00700000021607,19.99599999934435,60.0,222.10327656577815,222.10327656577815,222.10327656577815
88.00299999956042,34,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,298.0716,759.0512,298.0716,759.0512,12,88.00299999956042,19.86000000033528,80.0,205.24867304076224,205.24867304076224,205.24867304076224
107.86299999989568,34,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,298.3183,757.6177,298.3183,757.6177,12,107.86299999989568,19.872000000439584,100.0,202.7914653002232,202.7914653002232,202.7914653002232
127.73500000033528,34,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,298.1152,758.2429,298.1152,758.2429,12,127.73500000033528,19.886999999172986,120.0,232.50181582246321,232.50181582246321,232.50181582246321
147.62199999950826,34,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,298.9404,755.6344,298.9404,755.6344,12,147.62199999950826,19.87100000027567,140.0,242.85900869506096,242.85900869506096,242.85900869506096
167.49299999978393,34,Federica Final_WMV_3000Kbps_720p.avi,Saccade,Saccade,299.7602,757.0532,299.7602,757.0532,12,167.49299999978393,19.867000000551343,160.0,238.9946451128985,238.9946451128985,238.9946451128985
187.36000000033528,34,Federica Final_WMV_3000Kbps_720p.avi,Saccade,Saccade,363.4996,711.1208,363.4996,711.1208,12,187.36000000033528,19.90599999949336,180.0,207.86641889358432,207.86641889358432,207.86641889358432
207.26599999982864,34,Federica Final_WMV_3000Kbps_720p.avi,Saccade,Saccade,490.0974,604.2874,490.0974,604.2874,12,207.26599999982864,19.843000000342727,200.0,74.08391228668248,74.08391228668248,74.08391228668248
227.10900000017136,34,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,566.9742,487.4614,566.9742,487.4614,12,227.10900000017136,20.036999999545515,220.0,68.28733060758873,68.28733060758873,68.28733060758873
247.14599999971688,34,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,569.974,476.6141,569.974,476.6141,12,247.14599999971688,19.85300000011921,240.0,71.03585906115075,71.03585906115075,71.03585906115075
266.9989999998361,34,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,561.9762,482.9698,561.9762,482.9698,12,266.9989999998361,19.86500000022352,260.0,57.427039182291516,57.427039182291516,57.427039182291516
286.8640000000596,34,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,555.1346,491.0701,555.1346,491.0701,12,286.8640000000596,19.882000000216067,280.0,29.545201017217302,29.545201017217302,29.545201017217302
306.74600000027567,34,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,551.5729,483.2113,551.5729,483.2113,12,306.74600000027567,19.864999999292195,300.0,54.98082065535581,54.98082065535581,54.98082065535581
326.61099999956787,34,Federica Final_WMV_3000Kbps_720p.avi,Saccade,Saccade,554.0282,488.244,554.0282,488.244,12,326.61099999956787,19.881000000052158,320.0,22.455646920799314,22.455646920799314,22.455646920799314
346.49199999962,34,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,608.332,370.9267,608.332,370.9267,12,346.49199999962,19.87999999988824,340.0,89.02204014814694,89.02204014814694,89.02204014814694
366.37199999950826,34,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,593.7078,423.8326,593.7078,423.8326,12,366.37199999950826,19.872000000439584,360.0,13.238533569334892,13.238533569334892,13.238533569334892
386.2439999999479,34,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,600.4456,377.103,600.4456,377.103,12,386.2439999999479,19.99600000027567,380.0,36.79304322801923,36.79304322801923,36.79304322801923
406.2400000002235,34,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,614.8547,387.461,614.8547,387.461,12,406.2400000002235,19.873999999836087,400.0,19.1665201660488,19.1665201660488,19.1665201660488
426.1140000000596,34,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,611.3244,390.9048,611.3244,390.9048,12,426.1140000000596,19.877999999560416,420.0,16.43597380185632,16.43597380185632,16.43597380185632
445.99199999962,34,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,616.594,392.0144,616.594,392.0144,12,445.99199999962,19.87800000049174,440.0,38.58510563459039,38.58510563459039,38.58510563459039
465.87000000011176,34,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,621.6493,383.2141,621.6493,383.2141,12,465.87000000011176,19.87100000027567,460.0,4.090719988461728,4.090719988461728,4.090719988461728
485.7410000003874,34,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,621.7163,383.4376,621.7163,383.4376,12,485.7410000003874,19.89199999999255,480.0,6.485091173059994,6.485091173059994,6.485091173059994
