RecordingTime [ms],Participant,Stimulus,Category Right,Category Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Experiment,RecordingTime Stimulus [ms],Duration,SnappedTime,Gaze Deviation Right,Gaze Deviation Left,Overall Gaze Deviation
0.0,15,20 eye tracking (ballon droite).avi,Separator,Separator,,,,,16,0.0,10.479999999981374,0.0,0.0,0.0,0.0
10.479999999981374,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,617.9056,302.6742,617.9056,302.6742,16,10.479999999981374,22.56300000008196,20.0,159.68513577056694,159.68513577056694,159.68513577056694
33.04300000006333,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,617.5874,324.3978,617.5874,324.3978,16,33.04300000006333,17.143000000156462,40.0,131.9361190441809,131.9361190441809,131.9361190441809
50.18600000021979,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,617.3777,339.1483,617.3777,339.1483,16,50.18600000021979,19.885999999940395,60.0,150.3473117363824,150.3473117363824,150.3473117363824
70.07200000016019,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,616.3451,349.4069,616.3451,349.4069,16,70.07200000016019,19.87099999981001,80.0,133.70805964081146,133.70805964081146,133.70805964081146
89.9429999999702,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,618.2457,346.2565,618.2457,346.2565,16,89.9429999999702,28.08200000040233,,0.0,0.0,0.0
118.02500000037251,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,619.5101,337.5405,619.5101,337.5405,16,118.02500000037251,11.654999999795107,120.0,140.72924306045408,140.72924306045408,140.72924306045408
129.68000000016764,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,619.5851,341.7719,619.5851,341.7719,16,129.68000000016764,19.87900000018999,,0.0,0.0,0.0
149.55900000035763,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,617.9645,342.6985,617.9645,342.6985,16,149.55900000035763,20.014999999664724,140.0,110.9472422673286,110.9472422673286,110.9472422673286
169.57400000002235,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,618.2582,342.3639,618.2582,342.3639,16,169.57400000002235,19.875,160.0,131.0539880115962,131.0539880115962,131.0539880115962
189.44900000002235,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,619.5793,343.2435,619.5793,343.2435,16,189.44900000002235,19.885999999940395,180.0,122.52952115295643,122.52952115295643,122.52952115295643
209.33499999996275,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,620.5573,348.3636,620.5573,348.3636,16,209.33499999996275,19.84700000006705,200.0,117.23719332248811,117.23719332248811,117.23719332248811
229.1820000000298,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,619.2281,344.0981,619.2281,344.0981,16,229.1820000000298,19.891000000294294,220.0,48.350957930674845,48.350957930674845,48.350957930674845
249.0730000003241,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,619.2658,347.5099,619.2658,347.5099,16,249.0730000003241,19.852999999653548,240.0,82.70194003242575,82.70194003242575,82.70194003242575
268.92599999997765,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,621.208,359.5181,621.208,359.5181,16,268.92599999997765,19.90000000037253,260.0,119.89888313974899,119.89888313974899,119.89888313974899
288.8260000003502,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,620.8084,350.5428,620.8084,350.5428,16,288.8260000003502,27.39099999982864,280.0,137.8977589999431,137.8977589999431,137.8977589999431
316.2170000001788,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,620.2372,340.2011,620.2372,340.2011,16,316.2170000001788,12.484999999869617,320.0,90.61094520170968,90.61094520170968,90.61094520170968
328.70200000004843,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,614.9953,344.7831,614.9953,344.7831,16,328.70200000004843,19.861000000033528,,0.0,0.0,0.0
348.563000000082,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,620.0263,355.564,620.0263,355.564,16,348.563000000082,19.87900000018999,340.0,86.24683249856832,86.24683249856832,86.24683249856832
368.442000000272,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,622.488,334.2415,622.488,334.2415,16,368.442000000272,19.893999999854717,360.0,123.1405712717771,123.1405712717771,123.1405712717771
388.33600000012666,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,622.1033,325.1845,622.1033,325.1845,16,388.33600000012666,19.83999999985099,380.0,92.31871153513939,92.31871153513939,92.31871153513939
408.1759999999777,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,623.2885,333.796,623.2885,333.796,16,408.1759999999777,21.37100000027567,400.0,102.70737610673497,102.70737610673497,102.70737610673497
429.5470000002533,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,619.6225,336.1037,619.6225,336.1037,16,429.5470000002533,18.399999999906868,420.0,29.840957747610798,29.840957747610798,29.840957747610798
447.9470000001602,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,618.7607,330.8534,618.7607,330.8534,16,447.9470000001602,51.68000000016764,440.0,97.81965530079532,97.81965530079532,97.81965530079532
499.6270000003278,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,622.073,333.5249,622.073,333.5249,16,499.6270000003278,40.040999999735504,500.0,210.20157118799654,210.20157118799654,210.20157118799654
539.6680000000633,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,622.5753,306.7975,622.5753,306.7975,16,539.6680000000633,22.666999999899417,540.0,44.047882240425665,44.047882240425665,44.047882240425665
562.3349999999627,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,622.7674,319.6061,622.7674,319.6061,16,562.3349999999627,56.437000000383705,560.0,49.73093482818038,49.73093482818038,49.73093482818038
618.7720000003465,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,625.7025,306.9263,625.7025,306.9263,16,618.7720000003465,38.09999999962747,620.0,42.96042742211495,42.96042742211495,42.96042742211495
656.8719999999739,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,629.9514,315.4827,629.9514,315.4827,16,656.8719999999739,10.00400000018999,660.0,28.480198212334976,28.480198212334976,28.480198212334976
666.8760000001639,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,627.4485,306.6402,627.4485,306.6402,16,666.8760000001639,19.81300000008196,,0.0,0.0,0.0
686.6890000002459,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,633.2399,296.6023,633.2399,296.6023,16,686.6890000002459,28.949999999720603,680.0,112.59660669989213,112.59660669989213,112.59660669989213
715.6389999999665,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,629.9365,288.033,629.9365,288.033,16,715.6389999999665,10.83100000023842,720.0,46.40029879260108,46.40029879260108,46.40029879260108
726.4700000002049,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,624.9726,304.6491,624.9726,304.6491,16,726.4700000002049,19.87099999981001,,0.0,0.0,0.0
746.3410000000149,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,627.2604,299.7731,627.2604,299.7731,16,746.3410000000149,19.85300000011921,740.0,35.40468620593627,35.40468620593627,35.40468620593627
766.1940000001341,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,627.8127,290.6745,627.8127,290.6745,16,766.1940000001341,20.02199999988079,760.0,112.36641926565379,112.36641926565379,112.36641926565379
786.2160000000149,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,624.8627,307.3982,624.8627,307.3982,16,786.2160000000149,19.84500000020489,780.0,48.86106833460361,48.86106833460361,48.86106833460361
806.0610000002198,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,627.1655,294.2573,627.1655,294.2573,16,806.0610000002198,40.48400000017136,800.0,157.79728908008548,157.79728908008548,157.79728908008548
846.5450000003912,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,618.7231,278.6411,618.7231,278.6411,16,846.5450000003912,19.14099999982864,840.0,76.78284339800395,76.78284339800395,76.78284339800395
865.6860000002198,15,20 eye tracking (ballon droite).avi,Saccade,Saccade,617.0458,295.2896,617.0458,295.2896,16,865.6860000002198,19.86599999992177,860.0,108.15463870623763,108.15463870623763,108.15463870623763
885.5520000001416,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,611.6158,279.9505,611.6158,279.9505,16,885.5520000001416,19.88400000007823,880.0,108.12395013391072,108.12395013391072,108.12395013391072
905.4360000002198,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,607.8693,282.0699,607.8693,282.0699,16,905.4360000002198,19.99800000013784,900.0,66.65942652597937,66.65942652597937,66.65942652597937
925.4340000003576,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,611.3127,299.821,611.3127,299.821,16,925.4340000003576,30.4320000000298,920.0,62.95531083683488,62.95531083683488,62.95531083683488
955.8660000003874,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,609.7283,303.9485,609.7283,303.9485,16,955.8660000003874,9.31099999975413,960.0,119.41797041593136,119.41797041593136,119.41797041593136
965.1770000001416,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,612.4374,311.7423,612.4374,311.7423,16,965.1770000001416,19.87999999988824,,0.0,0.0,0.0
985.0570000000298,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,611.4394,343.6403,611.4394,343.6403,16,985.0570000000298,19.86899999994785,980.0,99.39314044420327,99.39314044420327,99.39314044420327
1004.9259999999776,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,608.6895,299.344,608.6895,299.344,16,1004.9259999999776,19.890000000130385,1000.0,194.46003391226688,194.46003391226688,194.46003391226688
1024.816000000108,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,613.4663,303.6317,613.4663,303.6317,16,1024.816000000108,19.87100000027567,1020.0,12.461561195958716,12.461561195958716,12.461561195958716
1044.6870000003837,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,611.4949,306.41,611.4949,306.41,16,1044.6870000003837,19.87899999972433,1040.0,102.09929122152593,102.09929122152593,102.09929122152593
1064.566000000108,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,613.9173,303.1082,613.9173,303.1082,16,1064.566000000108,19.98799999989569,1060.0,61.575675350275255,61.575675350275255,61.575675350275255
1084.5540000000035,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,613.0274,318.8045,613.0274,318.8045,16,1084.5540000000035,19.877000000327826,1080.0,96.04494311317943,96.04494311317943,96.04494311317943
1104.4310000003316,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,615.0136,324.2111,615.0136,324.2111,16,1104.4310000003316,19.87099999981001,1100.0,72.55685279231471,72.55685279231471,72.55685279231471
1124.3020000001416,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,615.648,337.4251,615.648,337.4251,16,1124.3020000001416,31.780999999959025,1120.0,131.53850362975976,131.53850362975976,131.53850362975976
1156.0830000001006,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,615.4537,332.4879,615.4537,332.4879,16,1156.0830000001006,7.966000000014901,1160.0,11.487618673371745,11.487618673371745,11.487618673371745
1164.0490000001157,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,614.7531,330.1964,614.7531,330.1964,16,1164.0490000001157,19.881000000052158,,0.0,0.0,0.0
1183.9300000001676,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,613.2102,338.1196,613.2102,338.1196,16,1183.9300000001676,19.87300000013784,1180.0,21.67717506044138,21.67717506044138,21.67717506044138
1203.8030000003057,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,612.4843,333.4519,612.4843,333.4519,16,1203.8030000003057,20.006000000052158,1200.0,36.893613789008214,36.893613789008214,36.893613789008214
1223.8090000003576,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,612.8985,340.5123,612.8985,340.5123,16,1223.8090000003576,19.85999999986961,1220.0,25.132923675602804,25.132923675602804,25.132923675602804
1243.6690000002272,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,608.934,346.6373,608.934,346.6373,16,1243.6690000002272,19.88400000007823,1240.0,118.28482868195852,118.28482868195852,118.28482868195852
1263.5530000003057,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,610.6724,342.4304,610.6724,342.4304,16,1263.5530000003057,19.873999999836087,1260.0,23.98248927994125,23.98248927994125,23.98248927994125
1283.4270000001416,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,608.5532,346.9338,608.5532,346.9338,16,1283.4270000001416,19.87300000013784,1280.0,115.62009332540774,115.62009332540774,115.62009332540774
1303.3000000002794,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,605.2122,336.9566,605.2122,336.9566,16,1303.3000000002794,19.86299999989569,1300.0,34.312764331850744,34.312764331850744,34.312764331850744
1323.163000000175,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,607.1527,350.2196,607.1527,350.2196,16,1323.163000000175,19.89600000018254,1320.0,53.08892052598059,53.08892052598059,53.08892052598059
1343.0590000003576,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,611.575,332.4576,611.575,332.4576,16,1343.0590000003576,19.85800000000745,1340.0,27.569871466855012,27.569871466855012,27.569871466855012
1362.917000000365,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,613.3348,313.2058,613.3348,313.2058,16,1362.917000000365,31.45699999993667,1360.0,69.1296365192893,69.1296365192893,69.1296365192893
1394.3740000003015,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,611.4595,303.2381,611.4595,303.2381,16,1394.3740000003015,8.40999999968335,,0.0,0.0,0.0
1402.783999999985,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,615.1279,315.7159,615.1279,315.7159,16,1402.783999999985,19.88300000037998,1400.0,57.66504864335309,57.66504864335309,57.66504864335309
1422.667000000365,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,608.9552,318.6949,608.9552,318.6949,16,1422.667000000365,19.86899999994785,1420.0,48.969571180239505,48.969571180239505,48.969571180239505
1442.536000000313,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,606.8173,304.0438,606.8173,304.0438,16,1442.536000000313,19.88400000007823,1440.0,73.19793832580233,73.19793832580233,73.19793832580233
1462.4200000003912,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,606.4337,300.2801,606.4337,300.2801,16,1462.4200000003912,19.869999999646097,1460.0,78.39480979220211,78.39480979220211,78.39480979220211
1482.2900000000373,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,602.2872,314.0022,602.2872,314.0022,16,1482.2900000000373,19.89600000018254,1480.0,115.73006889692937,115.73006889692937,115.73006889692937
1502.1860000002198,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,603.3964,298.35,603.3964,298.35,16,1502.1860000002198,19.84200000017881,1500.0,102.45774781314188,102.45774781314188,102.45774781314188
1522.0280000003986,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,603.2554,294.5925,603.2554,294.5925,16,1522.0280000003986,38.33999999985099,1520.0,72.98539121817747,72.98539121817747,72.98539121817747
1560.3680000002496,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,609.889,300.7101,609.889,300.7101,16,1560.3680000002496,5.765999999828637,1560.0,98.20205731706473,98.20205731706473,98.20205731706473
1566.1340000000782,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,603.2483,293.7964,603.2483,293.7964,16,1566.1340000000782,15.652000000234692,,0.0,0.0,0.0
1581.786000000313,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,601.1406,304.1948,601.1406,304.1948,16,1581.786000000313,19.856999999843534,1580.0,60.14119988748357,60.14119988748357,60.14119988748357
1601.6430000001565,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,602.3871,312.0291,602.3871,312.0291,16,1601.6430000001565,56.18399999989197,1600.0,55.14789505381257,55.14789505381257,55.14789505381257
1657.8270000000484,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,598.7421,295.2884,598.7421,295.2884,16,1657.8270000000484,20.760000000242144,1660.0,60.354807532159874,60.354807532159874,60.354807532159874
1678.5870000002906,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,595.1047,302.7688,595.1047,302.7688,16,1678.5870000002906,62.25600000005216,1680.0,65.36279513999153,65.36279513999153,65.36279513999153
1740.8430000003427,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,597.9537,313.569,597.9537,313.569,16,1740.8430000003427,20.7160000000149,1740.0,43.715775002426746,43.715775002426746,43.715775002426746
1761.5590000003576,15,20 eye tracking (ballon droite).avi,Fixation,Fixation,594.8853,287.4975,594.8853,287.4975,16,1761.5590000003576,19.101999999955297,1760.0,73.96274907144982,73.96274907144982,73.96274907144982
1780.661000000313,15,20 eye tracking (ballon droite).avi,-,-,0.0,0.0,0.0,0.0,16,1780.661000000313,19.86199999973178,1780.0,0.0,0.0,0.0
