RecordingTime [ms],Participant,Stimulus,Category Right,Category Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Experiment,RecordingTime Stimulus [ms],Duration,SnappedTime,Gaze Deviation Right,Gaze Deviation Left,Overall Gaze Deviation
0.0,30,Federica Final_WMV_3000Kbps_720p.avi,Separator,Separator,,,,,12,0.0,18.855000000447035,0.0,0.0,0.0,0.0
18.855000000447035,30,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,394.3699,560.1276,394.3699,560.1276,12,18.855000000447035,19.876000000163916,20.0,54.96789253825366,54.96789253825366,54.96789253825366
38.73100000061095,30,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,396.6176,549.6714,396.6176,549.6714,12,38.73100000061095,19.882999999448657,40.0,54.671867696979234,54.671867696979234,54.671867696979234
58.614000000059605,30,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,396.2355,567.2414,396.2355,567.2414,12,58.614000000059605,19.98300000000745,60.0,60.23686137773538,60.23686137773538,60.23686137773538
78.59700000006706,30,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,395.7768,551.6923,395.7768,551.6923,12,78.59700000006706,19.89199999999255,80.0,78.86880100554148,78.86880100554148,78.86880100554148
98.4890000000596,30,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,394.9115,552.6397,394.9115,552.6397,12,98.4890000000596,19.85900000017135,100.0,67.22225624140373,67.22225624140373,67.22225624140373
118.34800000023095,30,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,395.5542,558.7537,395.5542,558.7537,12,118.34800000023095,19.876000000163927,120.0,68.56689384292251,68.56689384292251,68.56689384292251
138.22400000039488,30,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,395.7634,548.3233,395.7634,548.3233,12,138.22400000039488,19.87000000011176,140.0,88.19934773633621,88.19934773633621,88.19934773633621
158.09400000050664,30,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,386.3632,566.7802,386.3632,566.7802,12,158.09400000050664,19.875,160.0,115.07042908753887,115.07042908753887,115.07042908753887
177.96900000050664,30,Federica Final_WMV_3000Kbps_720p.avi,Fixation,Fixation,394.4099,543.8262,394.4099,543.8262,12,177.96900000050664,19.88399999961257,180.0,98.3340000406199,98.3340000406199,98.3340000406199
