RecordingTime [ms],Participant,Stimulus,Category Right,Category Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Experiment,RecordingTime Stimulus [ms],Duration,SnappedTime,Gaze Deviation Right,Gaze Deviation Left,Overall Gaze Deviation
0.0,14,NoImage,Separator,Separator,,,,,21,0.0,10.209999999962749,0.0,0.0,0.0,0.0
10.209999999962749,14,NoImage,Blink,Blink,0.0,0.0,0.0,0.0,21,10.209999999962749,44.00199999997858,20.0,0.0,0.0,0.0
54.21199999994133,14,NoImage,Blink,Blink,0.0,0.0,0.0,0.0,21,54.21199999994133,44.03400000010152,60.0,0.0,0.0,0.0
98.24600000004284,14,NoImage,Blink,Blink,0.0,0.0,0.0,0.0,21,98.24600000004284,44.09599999990314,100.0,0.0,0.0,0.0
142.34199999994598,14,NoImage,Blink,Blink,0.0,0.0,0.0,0.0,21,142.34199999994598,44.00200000009491,140.0,0.0,0.0,0.0
186.3440000000409,14,NoImage,Blink,Blink,0.0,0.0,0.0,0.0,21,186.3440000000409,156.0559999999824,180.0,0.0,0.0,0.0
342.4000000000233,14,NoImage,Blink,Fixation,293.6468,399.8462,293.6468,399.8462,21,342.4000000000233,19.97499999997672,340.0,258.95443160062354,258.95443160062354,258.95443160062354
362.375,14,NoImage,Fixation,Fixation,257.3389,408.0951,257.3389,408.0951,21,362.375,19.87300000002142,360.0,321.94909419668954,321.94909419668954,321.94909419668954
382.2480000000214,14,NoImage,Fixation,Fixation,267.3893,408.9316,267.3893,408.9316,21,382.2480000000214,19.875,380.0,229.8914758624844,229.8914758624844,229.8914758624844
402.1230000000214,14,NoImage,Fixation,Fixation,263.315,411.0266,263.315,411.0266,21,402.1230000000214,19.87300000002148,400.0,283.5961665883898,283.5961665883898,283.5961665883898
421.9960000000429,14,NoImage,Fixation,Fixation,251.4911,400.2812,251.4911,400.2812,21,421.9960000000429,19.878999999957102,420.0,288.52585053169116,288.52585053169116,288.52585053169116
441.875,14,NoImage,Fixation,Fixation,265.0219,415.2482,265.0219,415.2482,21,441.875,19.873999999952503,440.0,219.9413276850644,219.9413276850644,219.9413276850644
461.7489999999525,14,NoImage,Fixation,Fixation,261.6048,407.4946,261.6048,407.4946,21,461.7489999999525,19.87800000002608,460.0,252.94695433373948,252.94695433373948,252.94695433373948
