RecordingTime [ms],Participant,Stimulus,Category Right,Category Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Experiment,RecordingTime Stimulus [ms],Duration,SnappedTime,Gaze Deviation Right,Gaze Deviation Left,Overall Gaze Deviation
0.0,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,0.0,143.9440000001341,0.0,0.0,0.0,0.0
143.9440000001341,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,143.9440000001341,44.01799999922514,140.0,0.0,0.0,0.0
187.96199999935925,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,187.96199999935925,43.98200000077486,180.0,0.0,0.0,0.0
231.9440000001341,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,231.9440000001341,44.11199999973178,240.0,0.0,0.0,0.0
276.0559999998659,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,276.0559999998659,44.02999999932945,280.0,0.0,0.0,0.0
320.08599999919534,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,320.08599999919534,43.98100000061095,320.0,0.0,0.0,0.0
364.0669999998063,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,364.0669999998063,44.12399999983609,360.0,0.0,0.0,0.0
408.1909999996424,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,408.1909999996424,43.99000000022352,400.0,0.0,0.0,0.0
452.1809999998659,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,452.1809999998659,44.01400000043213,460.0,0.0,0.0,0.0
496.195000000298,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,496.195000000298,44.11899999901652,500.0,0.0,0.0,0.0
540.3139999993145,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,540.3139999993145,43.99200000055134,540.0,0.0,0.0,0.0
584.3059999998659,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,584.3059999998659,44.00699999928474,580.0,0.0,0.0,0.0
628.3129999991506,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,628.3129999991506,44.12399999983609,620.0,0.0,0.0,0.0
672.4369999989867,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,672.4369999989867,44.00600000098348,680.0,0.0,0.0,0.0
716.4429999999702,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,716.4429999999702,43.99399999901652,720.0,0.0,0.0,0.0
760.4369999989867,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,760.4369999989867,44.125,760.0,0.0,0.0,0.0
804.5619999989867,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,804.5619999989867,44.00300000049174,800.0,0.0,0.0,0.0
848.5649999994785,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,848.5649999994785,43.99899999983609,840.0,0.0,0.0,0.0
892.5639999993145,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,892.5639999993145,44.122999999672174,900.0,0.0,0.0,0.0
936.6869999989868,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,936.6869999989868,43.99500000104308,940.0,0.0,0.0,0.0
980.6820000000298,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,980.6820000000298,44.00499999895692,980.0,0.0,0.0,0.0
1024.6869999989867,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1024.6869999989867,43.99900000169873,1020.0,0.0,0.0,0.0
1068.6860000006857,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1068.6860000006857,44.12199999950826,1060.0,0.0,0.0,0.0
1112.8080000001935,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1112.8080000001935,44.00300000049174,1120.0,0.0,0.0,0.0
1156.8110000006857,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1156.8110000006857,43.99299999885261,1160.0,0.0,0.0,0.0
1200.803999999538,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1200.803999999538,44.12800000049174,1200.0,0.0,0.0,0.0
1244.9320000000298,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1244.9320000000298,44.00300000049174,1240.0,0.0,0.0,0.0
1288.9350000005215,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1288.9350000005215,43.99899999983609,1280.0,0.0,0.0,0.0
1332.9340000003576,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1332.9340000003576,44.11899999901652,1340.0,0.0,0.0,0.0
1377.0529999993742,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1377.0529999993742,44.0,1380.0,0.0,0.0,0.0
1421.0529999993742,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1421.0529999993742,44.00200000032783,1420.0,0.0,0.0,0.0
1465.054999999702,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1465.054999999702,44.12399999983609,1460.0,0.0,0.0,0.0
1509.178999999538,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1509.178999999538,44.00100000016391,1500.0,0.0,0.0,0.0
1553.179999999702,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1553.179999999702,43.997999999672174,1560.0,0.0,0.0,0.0
1597.1779999993742,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1597.1779999993742,44.12399999983609,1600.0,0.0,0.0,0.0
1641.3019999992102,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1641.3019999992102,44.01200000010431,1640.0,0.0,0.0,0.0
1685.3139999993143,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1685.3139999993143,43.99100000038743,1680.0,0.0,0.0,0.0
1729.304999999702,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1729.304999999702,44.11900000087917,1720.0,0.0,0.0,0.0
1773.4240000005811,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1773.4240000005811,44.003999998793006,1780.0,0.0,0.0,0.0
1817.4279999993744,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1817.4279999993744,43.99100000038743,1820.0,0.0,0.0,0.0
1861.4189999997616,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1861.4189999997616,44.13099999912083,1860.0,0.0,0.0,0.0
1905.5499999988824,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1905.5499999988824,43.99700000137091,1900.0,0.0,0.0,0.0
1949.547000000253,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1949.547000000253,44.00999999977648,1940.0,0.0,0.0,0.0
1993.5570000000296,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,1993.5570000000296,44.11899999901652,2000.0,0.0,0.0,0.0
2037.6759999990463,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,2037.6759999990463,43.98700000159442,2040.0,0.0,0.0,0.0
2081.6630000006407,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,2081.6630000006407,44.012999998405576,2080.0,0.0,0.0,0.0
2125.6759999990463,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,2125.6759999990463,44.12300000153482,2120.0,0.0,0.0,0.0
2169.799000000581,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,2169.799000000581,43.99699999950826,2160.0,0.0,0.0,0.0
2213.7960000000894,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,2213.7960000000894,44.00300000049174,2220.0,0.0,0.0,0.0
2257.799000000581,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,2257.799000000581,44.122999999672174,2260.0,0.0,0.0,0.0
2301.9220000002533,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,2301.9220000002533,43.99699999950826,2300.0,0.0,0.0,0.0
2345.9189999997616,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,2345.9189999997616,44.00699999928474,2340.0,0.0,0.0,0.0
2389.9259999990463,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,2389.9259999990463,44.11900000087917,2380.0,0.0,0.0,0.0
2434.044999999925,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,2434.044999999925,43.99599999934435,2440.0,0.0,0.0,0.0
2478.04099999927,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,2478.04099999927,44.0109999999404,2480.0,0.0,0.0,0.0
2522.0519999992102,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,2522.0519999992102,44.118000000715256,2520.0,0.0,0.0,0.0
2566.169999999925,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,2566.169999999925,43.99100000038743,2560.0,0.0,0.0,0.0
2610.161000000313,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,2610.161000000313,44.00299999862909,2620.0,0.0,0.0,0.0
2654.163999998942,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,2654.163999998942,44.12900000065565,2660.0,0.0,0.0,0.0
2698.2929999995977,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,2698.2929999995977,43.99899999983609,2700.0,0.0,0.0,0.0
2742.2919999994338,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,2742.2919999994338,43.99100000038743,2740.0,0.0,0.0,0.0
2786.282999999821,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,2786.282999999821,44.13299999944866,2780.0,0.0,0.0,0.0
2830.41599999927,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,2830.41599999927,44.00500000081957,2840.0,0.0,0.0,0.0
2874.4210000000894,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,2874.4210000000894,43.99599999934435,2880.0,0.0,0.0,0.0
2918.4169999994338,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,2918.4169999994338,44.114000000059605,2920.0,0.0,0.0,0.0
2962.5309999994934,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,2962.5309999994934,44.00700000114739,2960.0,0.0,0.0,0.0
3006.5380000006407,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,3006.5380000006407,158.92799999937415,3000.0,0.0,0.0,0.0
3165.466000000015,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,3165.466000000015,142.5679999999702,3160.0,0.0,0.0,0.0
3308.033999999985,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,3308.033999999985,43.99100000038743,3300.0,0.0,0.0,0.0
3352.0250000003725,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,3352.0250000003725,44.00799999944866,3360.0,0.0,0.0,0.0
3396.032999999821,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,3396.032999999821,44.12700000032783,3400.0,0.0,0.0,0.0
3440.160000000149,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,3440.160000000149,43.99599999934435,3440.0,0.0,0.0,0.0
3484.1559999994934,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,3484.1559999994934,44.00300000049174,3480.0,0.0,0.0,0.0
3528.158999999985,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,3528.158999999985,44.122999999672174,3520.0,0.0,0.0,0.0
3572.2819999996573,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,3572.2819999996573,43.99899999983609,3580.0,0.0,0.0,0.0
3616.280999999493,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,3616.280999999493,44.00200000032783,3620.0,0.0,0.0,0.0
3660.282999999821,27,25 sophie sous l'eau joie vs triste4.avi,Blink,Blink,0.0,0.0,0.0,0.0,16,3660.282999999821,160.30800000019372,3660.0,0.0,0.0,0.0
3820.591000000015,27,25 sophie sous l'eau joie vs triste4.avi,Saccade,Saccade,1.3325,-81.2473,1.3325,-81.2473,16,3820.591000000015,19.851999999955297,3820.0,764.9011208824658,764.9011208824658,764.9011208824658
3840.44299999997,27,25 sophie sous l'eau joie vs triste4.avi,Saccade,Saccade,1.1349,-0.1106,1.1349,-0.1106,16,3840.44299999997,19.890000000596046,3840.0,610.0036189640474,610.0036189640474,610.0036189640474
3860.3330000005662,27,25 sophie sous l'eau joie vs triste4.avi,Saccade,Saccade,-5.1235,-91.6569,-5.1235,-91.6569,16,3860.3330000005662,19.85399999842048,3860.0,810.6406328282449,810.6406328282449,810.6406328282449
3880.1869999989863,27,25 sophie sous l'eau joie vs triste4.avi,Saccade,Saccade,1.6596,-95.3849,1.6596,-95.3849,16,3880.1869999989863,19.889000000432134,3880.0,708.818029053311,708.818029053311,708.818029053311
3900.075999999419,27,25 sophie sous l'eau joie vs triste4.avi,Saccade,Saccade,0.5081,-0.2523,0.5081,-0.2523,16,3900.075999999419,19.985999999567863,3900.0,740.873006136028,740.873006136028,740.873006136028
3920.0619999989863,27,25 sophie sous l'eau joie vs triste4.avi,Saccade,Saccade,42.7189,-68.8627,42.7189,-68.8627,16,3920.0619999989863,19.87900000065565,3920.0,656.9269892676075,656.9269892676075,656.9269892676075
3939.9409999996415,27,25 sophie sous l'eau joie vs triste4.avi,Saccade,Saccade,74.6347,-16.2481,74.6347,-16.2481,16,3939.9409999996415,19.89100000075996,3940.0,699.0321944728221,699.0321944728221,699.0321944728221
3959.8320000004014,27,25 sophie sous l'eau joie vs triste4.avi,Saccade,Saccade,1.3277,-4.2289,1.3277,-4.2289,16,3959.8320000004014,19.855999998748302,3960.0,641.6669403159399,641.6669403159399,641.6669403159399
3979.687999999151,27,25 sophie sous l'eau joie vs triste4.avi,Saccade,Saccade,1.2955,-4.1345,1.2955,-4.1345,16,3979.687999999151,19.894000001251698,3980.0,747.618679313068,747.618679313068,747.618679313068
3999.5820000004014,27,25 sophie sous l'eau joie vs triste4.avi,Saccade,Saccade,106.8774,-87.0404,106.8774,-87.0404,16,3999.5820000004014,19.850999999791384,4000.0,720.3654816667446,720.3654816667446,720.3654816667446
4019.4330000001937,27,25 sophie sous l'eau joie vs triste4.avi,Fixation,Fixation,126.1162,-15.051,126.1162,-15.051,16,4019.4330000001937,19.882999999448657,4020.0,577.9234314511305,577.9234314511305,577.9234314511305
4039.3159999996415,27,25 sophie sous l'eau joie vs triste4.avi,Fixation,Fixation,110.9631,-62.8105,110.9631,-62.8105,16,4039.3159999996415,19.889000000432134,4040.0,711.9444428225713,711.9444428225713,711.9444428225713
4059.2050000000745,27,25 sophie sous l'eau joie vs triste4.avi,Fixation,Fixation,127.2522,-1.8239,127.2522,-1.8239,16,4059.2050000000745,19.980000000447035,4060.0,536.6860902463565,536.6860902463565,536.6860902463565
4079.1850000005215,27,25 sophie sous l'eau joie vs triste4.avi,Fixation,Fixation,132.0978,-71.7487,132.0978,-71.7487,16,4079.1850000005215,19.90199999883771,4080.0,697.6058660643909,697.6058660643909,697.6058660643909
